,0,1
220,Combinatorial Energy Learning for Image Segmentation.,"Jeremy B. Maitin-Shepard,Viren Jain,Michal Januszewski,Peter Li,Pieter Abbeel,"
221,Orthogonal Random Features.,"Felix X. Yu,Ananda Theertha Suresh,Krzysztof Marcin Choromanski,Daniel N. Holtmann-Rice,Sanjiv Kumar,"
222,Fast Active Set Methods for Online Spike Inference from Calcium Imaging.,"Johannes Friedrich,Liam Paninski,"
223,Diffusion-Convolutional Neural Networks.,"James Atwood,Don Towsley,"
224,Bayesian latent structure discovery from multi-neuron recordings.,"Scott W. Linderman,Ryan P. Adams,Jonathan W. Pillow,"
225,A Probabilistic Programming Approach To Probabilistic Data Analysis.,"Feras Saad,Vikash K. Mansinghka,"
226,A Non-parametric Learning Method for Confidently Estimating Patient's Clinical State and Dynamics.,"William Hoiles,Mihaela van der Schaar,"
227,Inference by Reparameterization in Neural Population Codes.,"Rajkumar Vasudeva Raju,Xaq Pitkow,"
228,Tensor Switching Networks.,"Chuan-Yung Tsai,Andrew M. Saxe,David D. Cox,"
229,Stochastic Gradient Richardson-Romberg Markov Chain Monte Carlo.,"Alain Durmus,Umut Simsekli,Eric Moulines,Roland Badeau,Gaël Richard,"
230,Coordinate-wise Power Method.,"Qi Lei,Kai Zhong,Inderjit S. Dhillon,"
231,Learning Influence Functions from Incomplete Observations.,"Xinran He,Ke Xu,David Kempe,Yan Liu,"
232,Learning Structured Sparsity in Deep Neural Networks.,"Wei Wen,Chunpeng Wu,Yandan Wang,Yiran Chen,Hai Li,"
233,Sample Complexity of Automated Mechanism Design.,"Maria-Florina Balcan,Tuomas Sandholm,Ellen Vitercik,"
234,Short-Dot: Computing Large Linear Transforms Distributedly Using Coded Short Dot Products.,"Sanghamitra Dutta,Viveck R. Cadambe,Pulkit Grover,"
235,Brains on Beats.,"Umut Güçlü,Jordy Thielen,Michael Hanke,Marcel van Gerven,Marcel A. J. van Gerven,"
236,Learning Transferrable Representations for Unsupervised Domain Adaptation.,"Ozan Sener,Hyun Oh Song,Ashutosh Saxena,Silvio Savarese,"
237,Stochastic Multiple Choice Learning for Training Diverse Deep Ensembles.,"Stefan Lee,Senthil Purushwalkam,Michael Cogswell,Viresh Ranjan,David J. Crandall,Dhruv Batra,"
238,Active Learning from Imperfect Labelers.,"Songbai Yan,Kamalika Chaudhuri,Tara Javidi,"
239,Learning to Communicate with Deep Multi-Agent Reinforcement Learning.,"Jakob N. Foerster,Yannis M. Assael,Nando de Freitas,Shimon Whiteson,"
240,Value Iteration Networks.,"Aviv Tamar,Sergey Levine,Pieter Abbeel,Yi Wu,Garrett Thomas,"
241,Blind Regression: Nonparametric Regression for Latent Variable Models via Collaborative Filtering.,"Dogyoon Song,Christina E. Lee,Yihua Li,Devavrat Shah,"
242,On the Recursive Teaching Dimension of VC Classes.,"Xi Chen,Yu Cheng,Bo Tang,"
243,InfoGAN: Interpretable Representation Learning by Information Maximizing Generative Adversarial Nets.,"Xi Chen,Yan Duan,Rein Houthooft,John Schulman,Ilya Sutskever,Pieter Abbeel,"
244,Hardness of Online Sleeping Combinatorial Optimization Problems.,"Satyen Kale,Chansoo Lee,Dávid Pál,"
245,Mixed Linear Regression with Multiple Components.,"Kai Zhong,Prateek Jain,Inderjit S. Dhillon,"
246,Sequential Neural Models with Stochastic Layers.,"Marco Fraccaro,Søren Kaae Sønderby,Ulrich Paquet,Ole Winther,"
247,Stochastic Gradient Methods for Distributionally Robust Optimization with f-divergences.,"Hongseok Namkoong,John C. Duchi,"
248,Minimizing Quadratic Functions in Constant Time.,"Kohei Hayashi,Yuichi Yoshida,"
249,Improved Techniques for Training GANs.,"Tim Salimans,Ian J. Goodfellow,Wojciech Zaremba,Vicki Cheung,Alec Radford,Xi Chen,"
250,DeepMath - Deep Sequence Models for Premise Selection.,"Geoffrey Irving,Christian Szegedy,Alexander A. Alemi,Niklas Eén,François Chollet,Josef Urban,"
251,Learning Multiagent Communication with Backpropagation.,"Sainbayar Sukhbaatar,Arthur Szlam,Rob Fergus,"
252,Toward Deeper Understanding of Neural Networks: The Power of Initialization and a Dual View on Expressivity.,"Amit Daniely,Roy Frostig,Yoram Singer,"
253,Learning the Number of Neurons in Deep Networks.,"Jose M. Alvarez,Mathieu Salzmann,"
254,Finding significant combinations of features in the presence of categorical covariates.,"Laetitia Papaxanthos,Felipe Llinares-López,Dean A. Bodenham,Karsten M. Borgwardt,"
255,"Examples are not enough, learn to criticize! Criticism for Interpretability.","Been Kim,Oluwasanmi Koyejo,Rajiv Khanna,"
256,Optimistic Bandit Convex Optimization.,"Scott Yang,Mehryar Mohri,"
257,Safe Policy Improvement by Minimizing Robust Baseline Regret.,"Mohammad Ghavamzadeh,Marek Petrik,Yinlam Chow,"
258,"Graphons, mergeons, and so on!","Justin Eldridge,Mikhail Belkin,Yusu Wang,"
259,Hierarchical Clustering via Spreading Metrics.,"Aurko Roy,Sebastian Pokutta,"
260,Learning Bayesian networks with ancestral constraints.,"Eunice Yuh-Jie Chen,Yujia Shen,Arthur Choi,Adnan Darwiche,"
261,Pruning Random Forests for Prediction on a Budget.,"Feng Nan,Joseph Wang,Venkatesh Saligrama,"
262,Clustering with Bregman Divergences: an Asymptotic Analysis.,"Chaoyue Liu,Mikhail Belkin,"
263,"Variational Autoencoder for Deep Learning of Images, Labels and Captions.","Yunchen Pu,Zhe Gan,Ricardo Henao,Xin Yuan,Chunyuan Li,Andrew Stevens,Lawrence Carin,"
264,Review Networks for Caption Generation.,"Zhilin Yang,Ye Yuan,Yuexin Wu,William W. Cohen,Ruslan Salakhutdinov,"
265,Stein Variational Gradient Descent: A General Purpose Bayesian Inference Algorithm.,"Qiang Liu,Dilin Wang,"
266,A Bio-inspired Redundant Sensing Architecture.,"Anh Tuan Nguyen,Jian Xu,Zhi Yang,"
267,Contextual semibandits via supervised learning oracles.,"Akshay Krishnamurthy,Alekh Agarwal,Miroslav Dudík,"
268,Blind Attacks on Machine Learners.,"Alex Beatson,Zhaoran Wang,Han Liu,"
269,Universal Correspondence Network.,"Christopher B. Choy,JunYoung Gwak,Silvio Savarese,Manmohan Krishna Chandraker,"
270,Satisfying Real-world Goals with Dataset Constraints.,"Gabriel Goh,Andrew Cotter,Maya R. Gupta,Michael P. Friedlander,"
271,Deep Learning for Predicting Human Strategic Behavior.,"Jason S. Hartford,James R. Wright,Kevin Leyton-Brown,"
272,Phased Exploration with Greedy Exploitation in Stochastic Combinatorial Partial Monitoring Games.,"Sougata Chaudhuri,Ambuj Tewari,"
273,Eliciting Categorical Data for Optimal Aggregation.,"Chien-Ju Ho,Rafael M. Frongillo,Yiling Chen,"
274,Measuring the reliability of MCMC inference with bidirectional Monte Carlo.,"Roger B. Grosse,Siddharth Ancha,Daniel M. Roy,"
275,Breaking the Bandwidth Barrier: Geometrical Adaptive Entropy Estimation.,"Weihao Gao,Sewoong Oh,Pramod Viswanath,"
276,Selective inference for group-sparse linear models.,"Fan Yang,Rina Foygel Barber,Prateek Jain,John D. Lafferty,"
277,Graph Clustering: Block-models and model free results.,"Yali Wan,Marina Meila,"
278,Maximizing Influence in an Ising Network: A Mean-Field Optimal Solution.,"Christopher Lynn,Daniel D. Lee,"
279,Hypothesis Testing in Unsupervised Domain Adaptation with Applications in Alzheimer's Disease.,"Hao Henry Zhou,Vamsi K. Ithapu,Sathya Narayanan Ravi,Vikas Singh,Grace Wahba,Sterling C. Johnson,"
280,Geometric Dirichlet Means Algorithm for topic inference.,"Mikhail Yurochkin,XuanLong Nguyen,"
281,Structured Prediction Theory Based on Factor Graph Complexity.,"Corinna Cortes,Vitaly Kuznetsov,Mehryar Mohri,Scott Yang,"
282,Improved Dropout for Shallow and Deep Learning.,"Zhe Li,Boqing Gong,Tianbao Yang,"
283,Constraints Based Convex Belief Propagation.,"Yaniv Tenzer,Alexander G. Schwing,Kevin Gimpel,Tamir Hazan,"
284,Error Analysis of Generalized Nyström Kernel Regression.,"Hong Chen,Haifeng Xia,Heng Huang,Weidong Cai,"
285,A Probabilistic Framework for Deep Learning.,"Ankit B. Patel,Minh Tan Nguyen,Richard G. Baraniuk,"
286,General Tensor Spectral Co-clustering for Higher-Order Data.,"Tao Wu,Austin R. Benson,David F. Gleich,"
287,Single Pass PCA of Matrix Products.,"Shanshan Wu,Srinadh Bhojanapalli,Sujay Sanghavi,Alexandros G. Dimakis,"
288,Stochastic Variational Deep Kernel Learning.,"Andrew Gordon Wilson,Zhiting Hu,Ruslan Salakhutdinov,Eric P. Xing,"
289,Interaction Screening: Efficient and Sample-Optimal Learning of Ising Models.,"Marc Vuffray,Sidhant Misra,Andrey Y. Lokhov,Michael Chertkov,"
290,Long-term Causal Effects via Behavioral Game Theory.,"Panagiotis Toulis,David C. Parkes,"
291,Measuring Neural Net Robustness with Constraints.,"Osbert Bastani,Yani Ioannou,Leonidas Lampropoulos,Dimitrios Vytiniotis,Aditya V. Nori,Antonio Criminisi,"
292,Reshaped Wirtinger Flow for Solving Quadratic System of Equations.,"Huishuai Zhang,Yingbin Liang,"
293,Nearly Isometric Embedding by Relaxation.,"James McQueen,Marina Meila,Dominique Joncas,"
294,Probabilistic Inference with Generating Functions for Poisson Latent Variable Models.,"Kevin Winner,Daniel R. Sheldon,"
295,Causal meets Submodular: Subset Selection with Directed Information.,"Yuxun Zhou,Costas J. Spanos,"
296,Depth from a Single Image by Harmonizing Overcomplete Local Network Predictions.,"Ayan Chakrabarti,Jingyu Shao,Greg Shakhnarovich,"
297,Deep Neural Networks with Inexact Matching for Person Re-Identification.,"Arulkumar Subramaniam,Moitreya Chatterjee,Anurag Mittal,"
298,Global Analysis of Expectation Maximization for Mixtures of Two Gaussians.,"Ji Xu,Daniel J. Hsu,Arian Maleki,"
299,Estimating the class prior and posterior from noisy positives and unlabeled data.,"Shantanu Jain,Martha White,Predrag Radivojac,"
300,Kronecker Determinantal Point Processes.,"Zelda E. Mariet,Suvrit Sra,"
301,Finite Sample Prediction and Recovery Bounds for Ordinal Embedding.,"Lalit Jain,Kevin G. Jamieson,Robert D. Nowak,"
302,Feature-distributed sparse regression: a screen-and-clean approach.,"Jiyan Yang,Michael W. Mahoney,Michael A. Saunders,Yuekai Sun,"
303,Learning Bound for Parameter Transfer Learning.,"Wataru Kumagai,"
304,Learning under uncertainty: a comparison between R-W and Bayesian approach.,"He Huang,Martin P. Paulus,"
305,Bi-Objective Online Matching and Submodular Allocations.,"Hossein Esfandiari,Nitish Korula,Vahab S. Mirrokni,"
306,Quantized Random Projections and Non-Linear Estimation of Cosine Similarity.,"Ping Li,Michael Mitzenmacher,Martin Slawski,"
307,The non-convex Burer-Monteiro approach works on smooth semidefinite programs.,"Nicolas Boumal,Vladislav Voroninski,Afonso S. Bandeira,"
308,Dimensionality Reduction of Massive Sparse Datasets Using Coresets.,"Dan Feldman,Mikhail Volkov,Daniela Rus,"
309,Using Social Dynamics to Make Individual Predictions: Variational Inference with a Stochastic Kinetic Model.,"Zhen Xu,Wen Dong,Sargur N. Srihari,"
310,Supervised learning through the lens of compression.,"Ofir David,Shay Moran,Amir Yehudayoff,"
311,Generative Shape Models: Joint Text Recognition and Segmentation with Very Little Training Data.,"Xinghua Lou,Ken Kansky,Wolfgang Lehrach,C. C. Laan,Bhaskara Marthi,D. Scott Phoenix,Dileep George,"
312,Image Restoration Using Very Deep Convolutional Encoder-Decoder Networks with Symmetric Skip Connections.,"Xiao-Jiao Mao,Chunhua Shen,Yu-Bin Yang,"
313,Object based Scene Representations using Fisher Scores of Local Subspace Projections.,"Mandar Dixit,Nuno Vasconcelos,"
314,Active Learning with Oracle Epiphany.,"Tzu-Kuo Huang,Lihong Li,Ara Vartanian,Saleema Amershi,Xiaojin Zhu,"
315,Statistical Inference for Pairwise Graphical Models Using Score Matching.,"Ming Yu,Mladen Kolar,Varun Gupta,"
316,Improved Error Bounds for Tree Representations of Metric Spaces.,"Samir Chowdhury,Facundo Mémoli,Zane T. Smith,"
317,Can Peripheral Representations Improve Clutter Metrics on Complex Scenes?,"Arturo Deza,Miguel P. Eckstein,"
318,On Multiplicative Integration with Recurrent Neural Networks.,"Yuhuai Wu,Saizheng Zhang,Ying Zhang,Yoshua Bengio,Ruslan Salakhutdinov,"
319,Learning HMMs with Nonparametric Emissions via Spectral Decompositions of Continuous Matrices.,"Kirthevasan Kandasamy,Maruan Al-Shedivat,Eric P. Xing,"
320,Regret Bounds for Non-decomposable Metrics with Missing Labels.,"Nagarajan Natarajan,Prateek Jain,"
321,Robust k-means: a Theoretical Revisit.,"Alexandros Georgogiannis,"
322,Bayesian optimization for automated model selection.,"Gustavo Malkomes,Chip Schaff,Roman Garnett,"
323,A Probabilistic Model of Social Decision Making based on Reward Maximization.,"Koosha Khalvati,Seongmin A. Park,Jean-Claude Dreher,Rajesh P. Rao,"
324,Balancing Suspense and Surprise: Timely Decision Making with Endogenous Information Acquisition.,"Ahmed M. Alaa,Mihaela van der Schaar,"
325,Fast and Flexible Monotonic Functions with Ensembles of Lattices.,"Mahdi Milani Fard,Kevin Robert Canini,Andrew Cotter,Jan Pfeifer,Maya R. Gupta,"
326,Conditional Generative Moment-Matching Networks.,"Yong Ren,Jun Zhu,Jialian Li,Yucen Luo,"
327,Stochastic Gradient MCMC with Stale Gradients.,"Changyou Chen,Nan Ding,Chunyuan Li,Yizhe Zhang,Lawrence Carin,"
328,Composing graphical models with neural networks for structured representations and fast inference.,"Matthew J. Johnson,David Duvenaud,Alexander B. Wiltschko,Ryan P. Adams,Sandeep R. Datta,"
329,Noise-Tolerant Life-Long Matrix Completion via Adaptive Sampling.,"Maria-Florina Balcan,Hongyang Zhang,"
330,Combinatorial semi-bandit with known covariance.,"Rémy Degenne,Vianney Perchet,"
331,Matrix Completion has No Spurious Local Minimum.,"Rong Ge,Jason D. Lee,Tengyu Ma,"
332,The Multiscale Laplacian Graph Kernel.,"Risi Kondor,Horace Pan,"
333,Adaptive Averaging in Accelerated Descent Dynamics.,"Walid Krichene,Alexandre M. Bayen,Peter L. Bartlett,"
334,Sub-sampled Newton Methods with Non-uniform Sampling.,"Peng Xu,Jiyan Yang,Farbod Roosta-Khorasani,Christopher Ré,Michael W. Mahoney,"
335,Stochastic Gradient Geodesic MCMC Methods.,"Chang Liu,Jun Zhu,Yang Song,"
336,Variational Bayes on Monte Carlo Steroids.,"Aditya Grover,Stefano Ermon,"
337,Showing versus doing: Teaching by demonstration.,"Mark K. Ho,Michael L. Littman,James MacGlashan,Fiery Cushman,Joseph L. Austerweil,"
338,Combining Fully Convolutional and Recurrent Neural Networks for 3D Biomedical Image Segmentation.,"Jianxu Chen,Lin Yang,Yizhe Zhang,Mark S. Alber,Danny Ziyi Chen,"
339,Maximization of Approximately Submodular Functions.,"Thibaut Horel,Yaron Singer,"
340,A Comprehensive Linear Speedup Analysis for Asynchronous Stochastic Parallel Optimization from Zeroth-Order to First-Order.,"Xiangru Lian,Huan Zhang,Cho-Jui Hsieh,Yijun Huang,Ji Liu,"
341,Learning Infinite RBMs with Frank-Wolfe.,"Wei Ping,Qiang Liu,Alexander T. Ihler,"
342,Estimating the Size of a Large Network and its Communities from a Random Sample.,"Lin Chen,Amin Karbasi,Forrest W. Crawford,"
343,Learning Sensor Multiplexing Design through Back-propagation.,"Ayan Chakrabarti,"
344,On Robustness of Kernel Clustering.,"Bowei Yan,Purnamrita Sarkar,"
345,High resolution neural connectivity from incomplete tracing data using nonnegative spline regression.,"Kameron D. Harris,Stefan Mihalas,Eric Shea-Brown,"
346,MoCap-guided Data Augmentation for 3D Pose Estimation in the Wild.,"Grégory Rogez,Cordelia Schmid,"
347,New Liftable Classes for First-Order Probabilistic Inference.,"Seyed Mehran Kazemi,Angelika Kimmig,Guy Van den Broeck,David Poole,"
348,The Parallel Knowledge Gradient Method for Batch Bayesian Optimization.,"Jian Wu,Peter I. Frazier,"
349,Improved Regret Bounds for Oracle-Based Adversarial Contextual Bandits.,"Vasilis Syrgkanis,Haipeng Luo,Akshay Krishnamurthy,Robert E. Schapire,"
350,Consistent Estimation of Functions of Data Missing Non-Monotonically and Not at Random.,"Ilya Shpitser,"
351,Optimistic Gittins Indices.,"Eli Gutin,Vivek F. Farias,"
352,Finite-Dimensional BFRY Priors and Variational Bayesian Inference for Power Law Models.,"Juho Lee,Lancelot F. James,Seungjin Choi,"
353,Launch and Iterate: Reducing Prediction Churn.,"Mahdi Milani Fard,Quentin Cormier,Kevin Robert Canini,Maya R. Gupta,"
354,"""Congruent"" and ""Opposite"" Neurons: Sisters for Multisensory Integration and Segregation.","Wenhao Zhang,He Wang,K. Y. Michael Wong,Si Wu,"
355,Learning shape correspondence with anisotropic convolutional neural networks.,"Davide Boscaini,Jonathan Masci,Emanuele Rodolà,Michael M. Bronstein,"
356,Pairwise Choice Markov Chains.,"Stephen Ragain,Johan Ugander,"
357,NESTT: A Nonconvex Primal-Dual Splitting Method for Distributed and Stochastic Optimization.,"Davood Hajinezhad,Mingyi Hong,Tuo Zhao,Zhaoran Wang,"
358,Clustering with Same-Cluster Queries.,"Hassan Ashtiani,Shrinu Kushagra,Shai Ben-David,"
359,"Attend, Infer, Repeat: Fast Scene Understanding with Generative Models.","S. M. Ali Eslami,Nicolas Heess,Theophane Weber,Yuval Tassa,David Szepesvari,Koray Kavukcuoglu,Geoffrey E. Hinton,"
360,Parameter Learning for Log-supermodular Distributions.,"Tatiana Shpakova,Francis R. Bach,"
361,Deconvolving Feedback Loops in Recommender Systems.,"Ayan Sinha,David F. Gleich,Karthik Ramani,"
362,Structured Matrix Recovery via the Generalized Dantzig Selector.,"Sheng Chen,Arindam Banerjee,"
363,Confusions over Time: An Interpretable Bayesian Model to Characterize Trends in Decision Making.,"Himabindu Lakkaraju,Jure Leskovec,"
364,Automatic Neuron Detection in Calcium Imaging Data Using Convolutional Networks.,"Noah J. Apthorpe,Alexander J. Riordan,Rob E. Aguilar,Jan Homann,Yi Gu,David W. Tank,H. Sebastian Seung,"
365,Designing smoothing functions for improved worst-case competitive ratio in online optimization.,"Reza Eghbali,Maryam Fazel,"
366,Convergence guarantees for kernel-based quadrature rules in misspecified settings.,"Motonobu Kanagawa,Bharath K. Sriperumbudur,Kenji Fukumizu,"
367,Unsupervised Learning from Noisy Networks with Applications to Hi-C Data.,"Bo Wang,Junjie Zhu,Armin Pourshafeie,Oana Ursu,Serafim Batzoglou,Anshul Kundaje,"
368,A Non-generative Framework and Convex Relaxations for Unsupervised Learning.,"Elad Hazan,Tengyu Ma,"
369,Equality of Opportunity in Supervised Learning.,"Moritz Hardt,Eric Price,Nati Srebro,"
370,Scaled Least Squares Estimator for GLMs in Large-Scale Problems.,"Murat A. Erdogdu,Lee H. Dicker,Mohsen Bayati,"
371,Interpretable Nonlinear Dynamic Modeling of Neural Trajectories.,"Yuan Zhao,Il Memming Park,"
372,Search Improves Label for Active Learning.,"Alina Beygelzimer,Daniel J. Hsu,John Langford,Chicheng Zhang,"
373,Higher-Order Factorization Machines.,"Mathieu Blondel,Akinori Fujino,Naonori Ueda,Masakazu Ishihata,"
374,Exponential expressivity in deep neural networks through transient chaos.,"Ben Poole,Subhaneil Lahiri,Maithra Raghu,Jascha Sohl-Dickstein,Surya Ganguli,"
375,Split LBI: An Iterative Regularization Path with Structural Sparsity.,"Chendi Huang,Xinwei Sun,Jiechao Xiong,Yuan Yao,"
376,An equivalence between high dimensional Bayes optimal inference and M-estimation.,"Madhu Advani,Surya Ganguli,"
377,Synthesizing the preferred inputs for neurons in neural networks via deep generator networks.,"Anh Mai Nguyen,Alexey Dosovitskiy,Jason Yosinski,Thomas Brox,Jeff Clune,"
378,Deep Submodular Functions: Definitions and Learning.,"Brian W. Dolhansky,Jeff A. Bilmes,"
379,Discriminative Gaifman Models.,"Mathias Niepert,"
380,Leveraging Sparsity for Efficient Submodular Data Summarization.,"Erik M. Lindgren,Shanshan Wu,Alexandros G. Dimakis,"
381,Local Minimax Complexity of Stochastic Convex Optimization.,"Sabyasachi Chatterjee,John C. Duchi,John D. Lafferty,Yuancheng Zhu,"
382,Stochastic Optimization for Large-scale Optimal Transport.,"Aude Genevay,Marco Cuturi,Gabriel Peyré,Francis R. Bach,"
383,On Mixtures of Markov Chains.,"Rishi Gupta,Ravi Kumar,Sergei Vassilvitskii,"
384,Linear Contextual Bandits with Knapsacks.,"Shipra Agrawal,Nikhil R. Devanur,"
385,Reconstructing Parameters of Spreading Models from Partial Observations.,"Andrey Y. Lokhov,"
386,Spatiotemporal Residual Networks for Video Action Recognition.,"Christoph Feichtenhofer,Axel Pinz,Richard P. Wildes,"
387,Path-Normalized Optimization of Recurrent Neural Networks with ReLU Activations.,"Behnam Neyshabur,Yuhuai Wu,Ruslan Salakhutdinov,Nati Srebro,"
388,Strategic Attentive Writer for Learning Macro-Actions.,"Alexander Vezhnevets,Volodymyr Mnih,Simon Osindero,Alex Graves,Oriol Vinyals,John P. Agapiou,Koray Kavukcuoglu,"
389,The Limits of Learning with Missing Data.,"Brian Bullins,Elad Hazan,Tomer Koren,"
390,RETAIN: An Interpretable Predictive Model for Healthcare using Reverse Time Attention Mechanism.,"Edward Choi,Mohammad Taha Bahadori,Jimeng Sun,Joshua Kulas,Andy Schuetz,Walter F. Stewart,"
391,"Total Variation Classes Beyond 1d: Minimax Rates, and the Limitations of Linear Smoothers.","Veeranjaneyulu Sadhanala,Yu-Xiang Wang,Ryan J. Tibshirani,"
392,Community Detection on Evolving Graphs.,"Aris Anagnostopoulos,Jakub Lacki,Silvio Lattanzi,Stefano Leonardi,Mohammad Mahdian,"
393,Online and Differentially-Private Tensor Decomposition.,"Yining Wang,Anima Anandkumar,"
394,Dimension-Free Iteration Complexity of Finite Sum Optimization Problems.,"Yossi Arjevani,Ohad Shamir,"
395,Towards Conceptual Compression.,"Karol Gregor,Frederic Besse,Danilo Jimenez Rezende,Ivo Danihelka,Daan Wierstra,"
396,Exact Recovery of Hard Thresholding Pursuit.,"Xiao-Tong Yuan,Ping Li,Tong Zhang,"
397,"Data Programming: Creating Large Training Sets, Quickly.","Alexander J. Ratner,Christopher De Sa,Sen Wu,Daniel Selsam,Christopher Ré,"
398,Generalization of ERM in Stochastic Convex Optimization: The Dimension Strikes Back.,"Vitaly Feldman,"
399,Dynamic matrix recovery from incomplete observations under an exact low-rank constraint.,"Liangbei Xu,Mark A. Davenport,"
400,Fast Distributed Submodular Cover: Public-Private Data Summarization.,"Baharan Mirzasoleiman,Morteza Zadimoghaddam,Amin Karbasi,"
401,Estimating Nonlinear Neural Response Functions using GP Priors and Kronecker Methods.,"Cristina Savin,Gasper Tkacik,"
402,Lifelong Learning with Weighted Majority Votes.,"Anastasia Pentina,Ruth Urner,"
403,Scaling Memory-Augmented Neural Networks with Sparse Reads and Writes.,"Jack W. Rae,Jonathan J. Hunt,Ivo Danihelka,Timothy Harley,Andrew W. Senior,Gregory Wayne,Alex Graves,Tim Lillicrap,"
404,Matching Networks for One Shot Learning.,"Oriol Vinyals,Charles Blundell,Tim Lillicrap,Koray Kavukcuoglu,Daan Wierstra,"
405,Tight Complexity Bounds for Optimizing Composite Objectives.,"Blake E. Woodworth,Nati Srebro,"
406,Graphical Time Warping for Joint Alignment of Multiple Curves.,"Yizhi Wang,David J. Miller,Kira Poskanzer,Yue Wang,Lin Tian,Guoqiang Yu,"
407,Unsupervised Risk Estimation Using Only Conditional Independence Structure.,"Jacob Steinhardt,Percy Liang,"
408,MetaGrad: Multiple Learning Rates in Online Learning.,"Tim van Erven,Wouter M. Koolen,"
409,Hierarchical Deep Reinforcement Learning: Integrating Temporal Abstraction and Intrinsic Motivation.,"Tejas D. Kulkarni,Karthik Narasimhan,Ardavan Saeedi,Josh Tenenbaum,"
410,High Dimensional Structured Superposition Models.,"Qilong Gu,Arindam Banerjee,"
411,Joint quantile regression in vector-valued RKHSs.,"Maxime Sangnier,Olivier Fercoq,Florence d'Alché-Buc,"
412,The Forget-me-not Process.,"Kieran Milan,Joel Veness,James Kirkpatrick,Michael H. Bowling,Anna Koop,Demis Hassabis,"
413,Wasserstein Training of Restricted Boltzmann Machines.,"Grégoire Montavon,Klaus-Robert Müller,Marco Cuturi,"
414,Communication-Optimal Distributed Clustering.,"Jiecao Chen,He Sun,David P. Woodruff,Qin Zhang,"
415,Probing the Compositionality of Intuitive Functions.,"Eric Schulz,Josh Tenenbaum,David Duvenaud,Maarten Speekenbrink,Samuel J. Gershman,"
416,Ladder Variational Autoencoders.,"Casper Kaae Sønderby,Tapani Raiko,Lars Maaløe,Søren Kaae Sønderby,Ole Winther,"
417,The Multiple Quantile Graphical Model.,"Alnur Ali,J. Zico Kolter,Ryan J. Tibshirani,"
418,Threshold Learning for Optimal Decision Making.,"Nathan F. Lepora,"
419,Unsupervised Feature Extraction by Time-Contrastive Learning and Nonlinear ICA.,"Aapo Hyvärinen,Hiroshi Morioka,"
420,Can Active Memory Replace Attention?,"Lukasz Kaiser,Samy Bengio,"
421,Minimax Optimal Alternating Minimization for Kernel Nonparametric Tensor Learning.,"Taiji Suzuki,Heishiro Kanagawa,Hayato Kobayashi,Nobuyuki Shimizu,Yukihiro Tagami,"
422,The Product Cut.,"Thomas Laurent,James H. von Brecht,Xavier Bresson,Arthur Szlam,"
423,Learning Sparse Gaussian Graphical Models with Overlapping Blocks.,"Mohammad Javad Hosseini,Su-In Lee,"
424,Yggdrasil: An Optimized System for Training Deep Decision Trees at Scale.,"Firas Abuzaid,Joseph K. Bradley,Feynman T. Liang,Andrew Feng,Lee Yang,Matei Zaharia,Ameet S. Talwalkar,"
425,Average-case hardness of RIP certification.,"Tengyao Wang,Quentin Berthet,Yaniv Plan,"
426,A forward model at Purkinje cell synapses facilitates cerebellar anticipatory control.,"Ivan Herreros,Xerxes D. Arsiwalla,Paul F. M. J. Verschure,"
427,Convolutional Neural Networks on Graphs with Fast Localized Spectral Filtering.,"Michaël Defferrard,Xavier Bresson,Pierre Vandergheynst,"
428,CliqueCNN: Deep Unsupervised Exemplar Learning.,"Miguel Ángel Bautista,Artsiom Sanakoyeu,Ekaterina Tikhoncheva,Björn Ommer,"
429,Large-Scale Price Optimization via Network Flow.,"Shinji Ito,Ryohei Fujimaki,"
430,Online Pricing with Strategic and Patient Buyers.,"Michal Feldman,Tomer Koren,Roi Livni,Yishay Mansour,Aviv Zohar,"
431,Global Optimality of Local Search for Low Rank Matrix Recovery.,"Srinadh Bhojanapalli,Behnam Neyshabur,Nati Srebro,"
432,Phased LSTM: Accelerating Recurrent Network Training for Long or Event-based Sequences.,"Daniel Neil,Michael Pfeiffer,Shih-Chii Liu,"
433,Improving PAC Exploration Using the Median Of Means.,"Jason Pazis,Ronald Parr,Jonathan P. How,"
434,Infinite Hidden Semi-Markov Modulated Interaction Point Process.,"Peng Lin,Bang Zhang,Ting Guo,Yang Wang,Fang Chen,"
435,Cooperative Inverse Reinforcement Learning.,"Dylan Hadfield-Menell,Stuart J. Russell,Pieter Abbeel,Anca D. Dragan,"
436,Spatio-Temporal Hilbert Maps for Continuous Occupancy Representation in Dynamic Environments.,"Ransalu Senanayake,Lionel Ott,Simon Timothy O'Callaghan,Fabio Tozeto Ramos,"
437,Select-and-Sample for Spike-and-Slab Sparse Coding.,"Abdul-Saboor Sheikh,Jörg Lücke,"
438,Tractable Operations for Arithmetic Circuits of Probabilistic Models.,"Yujia Shen,Arthur Choi,Adnan Darwiche,"
439,Greedy Feature Construction.,"Dino Oglic,Thomas Gärtner,"
440,Mistake Bounds for Binary Matrix Completion.,"Mark Herbster,Stephen Pasteris,Massimiliano Pontil,"
441,Data driven estimation of Laplace-Beltrami operator.,"Frédéric Chazal,Ilaria Giulini,Bertrand Michel,"
442,Tracking the Best Expert in Non-stationary Stochastic Environments.,"Chen-Yu Wei,Yi-Te Hong,Chi-Jen Lu,"
