,0
57,"Li Niu,Qingtao Tang,Ashok Veeraraghavan,Ashutosh Sabharwal,"
58,"Vasili Ramanishka,Yi-Ting Chen,Teruhisa Misu,Kate Saenko,"
59,"Kenan E. Ak,Ashraf A. Kassim,Joo Hwee Lim,Jo Yew Tham,"
60,"Jônatas Wehrmann,Rodrigo C. Barros,"
61,"Kai Liu,Hua Wang,Feiping Nie,Hao Zhang,"
62,"Zhou Su,Chen Zhu,Yinpeng Dong,Dongqi Cai,Yurong Chen,Jianguo Li,"
63,"Chaorui Deng,Qi Wu,Qingyao Wu,Fuyuan Hu,Fan Lyu,Mingkui Tan,"
64,"Guanglu Song,Yu Liu,Ming Jiang,Yujie Wang,Junjie Yan,Biao Leng,"
65,"Arun Mallya,Svetlana Lazebnik,"
66,"Xinlong Wang,Tete Xiao,Yuning Jiang,Shuai Shao,Jian Sun,Chunhua Shen,"
67,"Necati Cihan Camgoz,Simon Hadfield,Oscar Koller,Hermann Ney,Richard Bowden,"
68,"Xiaolong Wang,Ross Girshick,Abhinav Gupta,Kaiming He,"
69,"Lorenzo Baraldi,Matthijs Douze,Rita Cucchiara,Hervé Jégou,"
70,"Kai Chen,Jiaqi Wang,Shuo Yang,Xingcheng Zhang,Yuanjun Xiong,Chen Change Loy,Dahua Lin,"
71,"Yu-Chuan Su,Kristen Grauman,"
72,"Xiang Long,Chuang Gan,Gerard de Melo,Jiajun Wu,Xiao Liu,Shilei Wen,"
73,"Christoph Feichtenhofer,Axel Pinz,Richard P. Wildes,Andrew Zisserman,"
74,"Zekun Hao,Xun Huang,Serge Belongie,"
75,"Serim Park,Matthew Thorpe,"
76,"Frederick Tung,Greg Mori,"
77,"Ishant Shanu,Chetan Arora,S.N. Maheshwari,"
78,"Yuhua Chen,Wen Li,Luc Van Gool,"
79,"Brian Dolhansky,Cristian Canton Ferrer,"
80,"Dong-Qing Zhang,"
81,"Bohan Zhuang,Chunhua Shen,Mingkui Tan,Lingqiao Liu,Ian Reid,"
82,"Jason Kuen,Xiangfei Kong,Zhe Lin,Gang Wang,Jianxiong Yin,Simon See,Yap-Peng Tan,"
83,"Zongwei Wang,Xu Tang,Weixin Luo,Shenghua Gao,"
84,"Jianming Lv,Weihang Chen,Qing Li,Can Yang,"
85,"Zhun Sun,Mete Ozay,Yan Zhang,Xing Liu,Takayuki Okatani,"
86,"Baoyuan Wu,Weidong Chen,Peng Sun,Wei Liu,Bernard Ghanem,Siwei Lyu,"
87,"Qingchao Chen,Yang Liu,Zhaowen Wang,Ian Wassell,Kevin Chetty,"
88,"Seunghoon Hong,Dingdong Yang,Jongwook Choi,Honglak Lee,"
89,"Xinpeng Chen,Lin Ma,Wenhao Jiang,Jian Yao,Wei Liu,"
90,"Pedro O. Pinheiro,"
91,"Umar Riaz Muhammad,Yongxin Yang,Yi-Zhe Song,Tao Xiang,Timothy M. Hospedales,"
92,"Gellért Máttyus,Raquel Urtasun,"
93,"Mario Sznaier,Octavia Camps,"
94,"Yan Wang,Lequn Wang,Yurong You,Xu Zou,Vincent Chen,Serena Li,Gao Huang,Bharath Hariharan,Kilian Q. Weinberger,"
95,"Donglai Wei,Joseph J. Lim,Andrew Zisserman,William T. Freeman,"
96,"Falong Shen,Shuicheng Yan,Gang Zeng,"
97,"Mark Marsden,Kevin McGuinness,Suzanne Little,Ciara E. Keogh,Noel E. O'Connor,"
98,"Ravi Teja Mullapudi,William R. Mark,Noam Shazeer,Kayvon Fatahalian,"
99,"Peng Xu,Yongye Huang,Tongtong Yuan,Kaiyue Pang,Yi-Zhe Song,Tao Xiang,Timothy M. Hospedales,Zhanyu Ma,Jun Guo,"
100,"Paolo Russo,Fabio M. Carlucci,Tatiana Tommasi,Barbara Caputo,"
101,"José Lezama,Qiang Qiu,Pablo Musé,Guillermo Sapiro,"
102,"Sylvestre-Alvise Rebuffi,Hakan Bilen,Andrea Vedaldi,"
103,"Wei-An Lin,Jun-Cheng Chen,Carlos D. Castillo,Rama Chellappa,"
104,"Paul Amayo,Pedro Piniés,Lina M. Paz,Paul Newman,"
105,"Daiki Ikami,Toshihiko Yamasaki,Kiyoharu Aizawa,"
106,"Jing Zhang,Zewei Ding,Wanqing Li,Philip Ogunbona,"
107,"Vincent Lui,Jonathon Geeves,Winston Yii,Tom Drummond,"
108,"Xin Tao,Hongyun Gao,Xiaoyong Shen,Jue Wang,Jiaya Jia,"
109,"Orest Kupyn,Volodymyr Budzan,Mykola Mykhailych,Dmytro Mishkin,Jiří Matas,"
110,"Debang Li,Huikai Wu,Junge Zhang,Kaiqi Huang,"
111,"Runde Li,Jinshan Pan,Zechao Li,Jinhui Tang,"
112,"Adrian Galdran,Aitor Alvarez-Gila,Alessandro Bria,Javier Vazquez-Corral,Marcelo Bertalmío,"
113,"Shuyang Gu,Congliang Chen,Jing Liao,Lu Yuan,"
114,"Xinyuan Zhang,Xin Yuan,Lawrence Carin,"
115,"Lu Sheng,Ziyi Lin,Jing Shao,Xiaogang Wang,"
116,"Tatsuya Yokota,Burak Erem,Seyhmus Guler,Simon K. Warfield,Hidekata Hontani,"
117,"Ziyi Shen,Wei-Sheng Lai,Tingfa Xu,Jan Kautz,Ming-Hsuan Yang,"
118,"Yueqi Duan,Ziwei Wang,Jiwen Lu,Xudong Lin,Jie Zhou,"
119,"Qihang Yu,Lingxi Xie,Yan Wang,Yuyin Zhou,Elliot K. Fishman,Alan L. Yuille,"
120,"Zhe Li,Chong Wang,Mei Han,Yuan Xue,Wei Wei,Li-Jia Li,Li Fei-Fei,"
121,"Xiaowei Xu,Qing Lu,Lin Yang,Sharon Hu,Danny Chen,Yu Hu,Yiyu Shi,"
122,"Christian F. Baumgartner,Lisa M. Koch,Kerem Can Tezcan,Jia Xi Ang,Ender Konukoglu,"
123,"Hanbyul Joo,Tomas Simon,Yaser Sheikh,"
124,"Seungryul Baek,Kwang In Kim,Tae-Kyun Kim,"
125,"Guha Balakrishnan,Amy Zhao,Adrian V. Dalca,Frédo Durand,John Guttag,"
126,"Jun Liu,Amir Shahroudy,Gang Wang,Ling-Yu Duan,Alex C. Kot,"
127,"Georgia Gkioxari,Ross Girshick,Piotr Dollár,Kaiming He,"
128,"Fadime Sener,Angela Yao,"
129,"Kyle Genova,Forrester Cole,Aaron Maschinot,Aaron Sarna,Daniel Vlasic,William T. Freeman,"
130,"Thiemo Alldieck,Marcus Magnor,Weipeng Xu,Christian Theobalt,Gerard Pons-Moll,"
131,"Yibo Hu,Xiang Wu,Bing Yu,Ran He,Zhenan Sun,"
132,"Loc Huynh,Weikai Chen,Shunsuke Saito,Jun Xing,Koki Nagano,Andrew Jones,Paul Debevec,Hao Li,"
133,"Liuhao Ge,Yujun Cai,Junwu Weng,Junsong Yuan,"
134,"Arsha Nagrani,Samuel Albanie,Andrew Zisserman,"
135,"Helge Rhodin,Jörg Spörri,Isinsu Katircioglu,Victor Constantin,Frédéric Meyer,Erich Müller,Mathieu Salzmann,Pascal Fua,"
136,"Yexun Zhang,Ya Zhang,Wenbin Cai,"
137,"Wenqi Xian,Patsorn Sangkloy,Varun Agrawal,Amit Raj,Jingwan Lu,Chen Fang,Fisher Yu,James Hays,"
138,"Tribhuvanesh Orekondy,Mario Fritz,Bernt Schiele,"
139,"João F. Henriques,Andrea Vedaldi,"
140,"Apratim Bhattacharyya,Bernt Schiele,Mario Fritz,"
141,"Xavier Puig,Kevin Ra,Marko Boben,Jiaman Li,Tingwu Wang,Sanja Fidler,Antonio Torralba,"
142,"Swami Sankaranarayanan,Yogesh Balaji,Carlos D. Castillo,Rama Chellappa,"
143,"Arnab Ghosh,Viveka Kulharia,Vinay P. Namboodiri,Philip H.S. Torr,Puneet K. Dokania,"
144,"Wangpeng An,Haoqian Wang,Qingyun Sun,Jun Xu,Qionghai Dai,Lei Zhang,"
145,"Miguel Á. Carreira-Perpiñán,Yerlan Idelbayev,"
146,"Qi Qian,Jiasheng Tang,Hao Li,Shenghuo Zhu,Rong Jin,"
147,"Christian Rupprecht,Iro Laina,Nassir Navab,Gregory D. Hager,Federico Tombari,"
148,"Valentin Khrulkov,Ivan Oseledets,"
149,"Aaditya Prakash,Nick Moran,Solomon Garber,Antonella DiLillo,James Storer,"
150,"Paul Vicol,Makarand Tapaswi,Lluís Castrejón,Sanja Fidler,"
151,"Alexander Mathews,Lexing Xie,Xuming He,"
152,"Torsten Sattler,Will Maddern,Carl Toft,Akihiko Torii,Lars Hammarstrand,Erik Stenborg,Daniel Safari,Masatoshi Okutomi,Marc Pollefeys,Josef Sivic,Fredrik Kahl,Tomas Pajdla,"
153,"Feng Liu,Tao Xiang,Timothy M. Hospedales,Wankou Yang,Changyin Sun,"
154,"Albert Pumarola,Antonio Agudo,Alberto Sanfeliu,Francesc Moreno-Noguer,"
155,"Jianwen Xie,Zilong Zheng,Ruiqi Gao,Wenguan Wang,Song-Chun Zhu,Ying Nian Wu,"
156,"Ruben Villegas,Jimei Yang,Duygu Ceylan,Honglak Lee,"
157,"Dapeng Chen,Dan Xu,Hongsheng Li,Nicu Sebe,Xiaogang Wang,"
158,"Yunye Gong,Srikrishna Karanam,Ziyan Wu,Kuan-Chuan Peng,Jan Ernst,Peter C. Doerschuk,"
159,"Eunwoo Kim,Chanho Ahn,Songhwai Oh,"
160,"Kun Ho Kim,Oisin Mac Aodha,Pietro Perona,"
161,"Yisen Wang,Weiyang Liu,Xingjun Ma,James Bailey,Hongyuan Zha,Le Song,Shu-Tao Xia,"
162,"Barret Zoph,Vijay Vasudevan,Jonathon Shlens,Quoc V. Le,"
163,"Mengye Ren,Andrei Pokrovsky,Bin Yang,Raquel Urtasun,"
164,"Jianbo Chen,Yelong Shen,Jianfeng Gao,Jingjing Liu,Xiaodong Liu,"
165,"Ruth Fong,Andrea Vedaldi,"
166,"Luowei Zhou,Yingbo Zhou,Jason J. Corso,Richard Socher,Caiming Xiong,"
167,"Pelin Dogan,Boyang Li,Leonid Sigal,Markus Gross,"
168,"Shu Liu,Lu Qi,Haifang Qin,Jianping Shi,Jiaya Jia,"
169,"Grant Van Horn,Oisin Mac Aodha,Yang Song,Yin Cui,Chen Sun,Alex Shepard,Hartwig Adam,Pietro Perona,Serge Belongie,"
170,"Dong Huk Park,Lisa Anne Hendricks,Zeynep Akata,Anna Rohrbach,Bernt Schiele,Trevor Darrell,Marcus Rohrbach,"
171,"Yunjey Choi,Minje Choi,Munyoung Kim,Jung-Woo Ha,Sunghun Kim,Jaegul Choo,"
172,"Ting-Chun Wang,Ming-Yu Liu,Jun-Yan Zhu,Andrew Tao,Jan Kautz,Bryan Catanzaro,"
173,"Xiaojuan Qi,Qifeng Chen,Jiaya Jia,Vladlen Koltun,"
174,"Zuxuan Wu,Tushar Nagarajan,Abhishek Kumar,Steven Rennie,Larry S. Davis,Kristen Grauman,Rogerio Feris,"
175,"Quanshi Zhang,Ying Nian Wu,Song-Chun Zhu,"
176,"Xin Huang,Yuxin Peng,"
177,"Guotian Xie,Jingdong Wang,Ting Zhang,Jianhuang Lai,Richang Hong,Guo-Jun Qi,"
178,"Patrick Esser,Ekaterina Sutter,Björn Ommer,"
179,"Yen-Cheng Liu,Yu-Ying Yeh,Tzu-Chien Fu,Sheng-De Wang,Wei-Chen Chiu,Yu-Chiang Frank Wang,"
180,"Diego Marcos,Devis Tuia,Benjamin Kellenberger,Lisa Zhang,Min Bai,Renjie Liao,Raquel Urtasun,"
181,"John Lambert,Ozan Sener,Silvio Savarese,"
182,"Yucen Luo,Jun Zhu,Mengxi Li,Yong Ren,Bo Zhang,"
183,"Yulong Wang,Hang Su,Bo Zhang,Xiaolin Hu,"
184,"Siddhartha Chandra,Camille Couprie,Iasonas Kokkinos,"
185,"Andrew Shin,Yoshitaka Ushiku,Tatsuya Harada,"
186,"Deqing Sun,Xiaodong Yang,Ming-Yu Liu,Jan Kautz,"
187,"Qingnan Fan,Jiaolong Yang,Gang Hua,Baoquan Chen,David Wipf,"
188,"Florence Yellin,Benjamin D. Haeffele,Sophie Roth,René Vidal,"
189,"Chong Sun,Dong Wang,Huchuan Lu,Ming-Hsuan Yang,"
190,"Bo Li,Junjie Yan,Wei Wu,Zheng Zhu,Xiaolin Hu,"
191,"Tak-Wai Hui,Xiaoou Tang,Chen Change Loy,"
192,"Yibing Song,Chao Ma,Xiaohe Wu,Lijun Gong,Linchao Bao,Wangmeng Zuo,Chunhua Shen,Rynson W.H. Lau,Ming-Hsuan Yang,"
193,"Huaizu Jiang,Deqing Sun,Varun Jampani,Ming-Hsuan Yang,Erik Learned-Miller,Jan Kautz,"
194,"Tom F. H. Runia,Cees G. M. Snoek,Arnold W. M. Smeulders,"
195,"Shu Kong,Charless C. Fowlkes,"
196,"Jing Zhang,Tong Zhang,Yuchao Dai,Mehrtash Harandi,Richard Hartley,"
197,"Zhengqi Li,Noah Snavely,"
198,"Xiaosong Wang,Yifan Peng,Le Lu,Zhiyong Lu,Ronald M. Summers,"
199,"Brian Teixeira,Vivek Singh,Terrence Chen,Kai Ma,Birgi Tamersoy,Yifan Wu,Elena Balashova,Dorin Comaniciu,"
200,"Fei Xia,Amir R. Zamir,Zhiyang He,Alexander Sax,Jitendra Malik,Silvio Savarese,"
201,"Junwei Han,Le Yang,Dingwen Zhang,Xiaojun Chang,Xiaodan Liang,"
202,"Bo Liu,Xudong Wang,Mandar Dixit,Roland Kwitt,Nuno Vasconcelos,"
203,"Adel Bibi,Modar Alfadly,Bernard Ghanem,"
204,"Faraz Saeedan,Nicolas Weber,Michael Goesele,Stefan Roth,"
205,"Weitao Wan,Yuanyi Zhong,Tianpeng Li,Jiansheng Chen,"
206,"Bichen Wu,Alvin Wan,Xiangyu Yue,Peter Jin,Sicheng Zhao,Noah Golmant,Amir Gholaminejad,Joseph Gonzalez,Kurt Keutzer,"
207,"Conghui Hu,Da Li,Yi-Zhe Song,Tao Xiang,Timothy M. Hospedales,"
208,"Anna Alperovich,Ole Johannsen,Michael Strecke,Bastian Goldluecke,"
209,"Ruiqi Gao,Yang Lu,Junpei Zhou,Song-Chun Zhu,Ying Nian Wu,"
210,"Éloi Mehr,André Lieutier,Fernando Sanchez Bermudez,Vincent Guitteny,Nicolas Thome,Matthieu Cord,"
211,"Ksenia Konyushkova,Jasper Uijlings,Christoph H. Lampert,Vittorio Ferrari,"
212,"Yinpeng Dong,Fangzhou Liao,Tianyu Pang,Hang Su,Jun Zhu,Xiaolin Hu,Jianguo Li,"
213,"Ruichi Yu,Ang Li,Chun-Fu Chen,Jui-Hsin Lai,Vlad I. Morariu,Xintong Han,Mingfei Gao,Ching-Yung Lin,Larry S. Davis,"
214,"Truc Le,Ye Duan,"
215,"Kunpeng Li,Ziyan Wu,Kuan-Chuan Peng,Jan Ernst,Yun Fu,"
216,"Benjamin Graham,Martin Engelcke,Laurens van der Maaten,"
217,"Guanying Chen,Kai Han,Kwan-Yee K. Wong,"
218,"Zizhao Zhang,Lin Yang,Yefeng Zheng,"
219,"Guha Balakrishnan,Amy Zhao,Mert R. Sabuncu,John Guttag,Adrian V. Dalca,"
220,"Ke Yan,Xiaosong Wang,Le Lu,Ling Zhang,Adam P. Harrison,Mohammadhadi Bagheri,Ronald M. Summers,"
221,"Alexandre Bône,Olivier Colliot,Stanley Durrleman,"
222,"Pingge Jiang,James A. Shackleford,"
223,"Adrian V. Dalca,John Guttag,Mert R. Sabuncu,"
224,"Carolina Raposo,João P. Barreto,"
225,"Juan C. Caicedo,Claire McQuin,Allen Goodman,Shantanu Singh,Anne E. Carpenter,"
226,"Daniel Haehn,Verena Kaynig,James Tompkin,Jeff W. Lichtman,Hanspeter Pfister,"
227,"Wenqi Wang,Yifan Sun,Brian Eriksson,Wenlin Wang,Vaneet Aggarwal,"
228,"T. Nathan Mundhenk,Daniel Ho,Barry Y. Chen,"
229,"Rohit Keshari,Mayank Vatsa,Richa Singh,Afzel Noore,"
230,"Mehdi Noroozi,Ananth Vinjimoor,Paolo Favaro,Hamed Pirsiavash,"
231,"William H. Beluch,Tim Genewein,Andreas Nürnberger,Jan M. Köhler,"
232,"Jinmian Ye,Linnan Wang,Guangxi Li,Di Chen,Shandian Zhe,Xinqi Chu,Zenglin Xu,"
233,"Domen Tabernik,Matej Kristan,Aleš Leonardis,"
234,"Jiaxin Li,Ben M. Chen,Gim Hee Lee,"
235,"Tatjana Chavdarova,François Fleuret,"
236,"Wengling Chen,James Hays,"
237,"Aojun Zhou,Anbang Yao,Kuan Wang,Yurong Chen,"
238,"Yi Zhu,Yang Long,Yu Guan,Shawn Newsam,Ling Shao,"
239,"Dmitry Ulyanov,Andrea Vedaldi,Victor Lempitsky,"
240,"Chen-Hsuan Lin,Ersin Yumer,Oliver Wang,Eli Shechtman,Simon Lucey,"
241,"Yang Chen,Yu-Kun Lai,Yong-Jin Liu,"
