,0
352,"Yin Wang,Caglayan Dicle,Mario Sznaier,Octavia Camps,"
353,"Hanjiang Lai,Yan Pan,Ye Liu,Shuicheng Yan,"
354,"Xufeng Han,Thomas Leung,Yangqing Jia,Rahul Sukthankar,Alexander C. Berg,"
355,"Jared Heinly,Johannes L. Schonberger,Enrique Dunn,Jan-Michael Frahm,"
356,"Charles Freundlich,Michael Zavlanos,Philippos Mordohai,"
357,"Chris Sweeney,Laurent Kneip,Tobias Hollerer,Matthew Turk,"
358,"Christian Rupprecht,Loic Peter,Nassir Navab,"
359,"Yang Zhou,Bingbing Ni,Richang Hong,Meng Wang,Qi Tian,"
360,"Yan Xia,Kaiming He,Pushmeet Kohli,Jian Sun,"
361,"Ryan Kennedy,Camillo J. Taylor,"
362,"Anders Eriksson,Trung Thanh Pham,Tat-Jun Chin,Ian Reid,"
363,"Hao Jiang,"
364,"Ming Liang,Xiaolin Hu,"
365,"Mohammadreza Mostajabi,Payman Yadollahpour,Gregory Shakhnarovich,"
366,"Tianfan Xue,Hossein Mobahi,Fredo Durand,William T. Freeman,"
367,"Wenguan Wang,Jianbing Shen,Fatih Porikli,"
368,"Sukrit Shankar,Vikas K. Garg,Roberto Cipolla,"
369,"Chenxi Liu,Alexander G. Schwing,Kaustav Kundu,Raquel Urtasun,Sanja Fidler,"
370,"Saurabh Singh,Derek Hoiem,David Forsyth,"
371,"Jonathan Long,Evan Shelhamer,Trevor Darrell,"
372,"Fei Yan,Krystian Mikolajczyk,"
373,"Sifei Liu,Jimei Yang,Chang Huang,Ming-Hsuan Yang,"
374,"Jiajun Wu,Yinan Yu,Chang Huang,Kai Yu,"
375,"Yi-Ting Chen,Xiaokai Liu,Ming-Hsuan Yang,"
376,"Sean Bell,Paul Upchurch,Noah Snavely,Kavita Bala,"
377,"Shuai Yi,Hongsheng Li,Xiaogang Wang,"
378,"Supasorn Suwajanakorn,Carlos Hernandez,Steven M. Seitz,"
379,"Thorsten Beier,Fred A. Hamprecht,Jorg H. Kappes,"
380,"Dan Banica,Cristian Sminchisescu,"
381,"Dengxin Dai,Till Kroeger,Radu Timofte,Luc Van Gool,"
382,"Silvia Zuffi,Michael J. Black,"
383,"Wonmin Byeon,Thomas M. Breuel,Federico Raue,Marcus Liwicki,"
384,"Thanh-Toan Do,Quang D. Tran,Ngai-Man Cheung,"
385,"Gabriel Schwartz,Ko Nishino,"
386,"Kiyoshi Matsuo,Yoshimitsu Aoki,"
387,"Wen-Sheng Chu,Yale Song,Alejandro Jaimes,"
388,"Ishan Misra,Abhinav Shrivastava,Martial Hebert,"
389,"Xiaojie Guo,Yi Ma,"
390,"Qing Sun,Ankit Laddha,Dhruv Batra,"
391,"Marian George,"
392,"Naveed Akhtar,Faisal Shafait,Ajmal Mian,"
393,"Yu Zhang,Xiaowu Chen,Jia Li,Chen Wang,Changqun Xia,"
394,"Dimitris Stamos,Samuele Martelli,Moin Nabi,Andrew McDonald,Vittorio Murino,Massimiliano Pontil,"
395,"Georgios Tzimiropoulos,"
396,"Justin Johnson,Ranjay Krishna,Michael Stark,Li-Jia Li,David Shamma,Michael Bernstein,Li Fei-Fei,"
397,"Joan Alabort-i-Medina,Stefanos Zafeiriou,"
398,"Zheng Ma,Lei Yu,Antoni B. Chan,"
399,"Bingbing Ni,Pierre Moulin,Xiaokang Yang,Shuicheng Yan,"
400,"Wu Liu,Tao Mei,Yongdong Zhang,Cherry Che,Jiebo Luo,"
401,"Qi Qian,Rong Jin,Shenghuo Zhu,Yuanqing Lin,"
402,"Yuanliu Liu,Zejian Yuan,Nanning Zheng,Yang Wu,"
403,"Shiyu Song,Manmohan Chandraker,"
404,"Florent Perronnin,Diane Larlus,"
405,"Xing Mei,Weiming Dong,Bao-Gang Hu,Siwei Lyu,"
406,"Jiasen Lu,ran Xu,Jason J. Corso,"
407,"Bernard Ghanem,Ali Thabet,Juan Carlos Niebles,Fabian Caba Heilbron,"
408,"Jia Xu,Alexander G. Schwing,Raquel Urtasun,"
409,"Samuel Schulter,Christian Leistner,Horst Bischof,"
410,"Zhoutong Zhang,Yebin Liu,Qionghai Dai,"
411,"Ahmed Elhayek,Edilson de Aguiar,Arjun Jain,Jonathan Tompson,Leonid Pishchulin,Micha Andriluka,Chris Bregler,Bernt Schiele,Christian Theobalt,"
412,"Hironori Hattori,Vishnu Naresh Boddeti,Kris M. Kitani,Takeo Kanade,"
413,"Mircea Cimpoi,Subhransu Maji,Andrea Vedaldi,"
414,"Chulwoo Lee,Won-Dong Jang,Jae-Young Sim,Chang-Su Kim,"
415,"Rui Caseiro,Joao F. Henriques,Pedro Martins,Jorge Batista,"
416,"Etai Littwin,Hadar Averbuch-Elor,Daniel Cohen-Or,"
417,"Zijia Lin,Guiguang Ding,Mingqing Hu,Jianmin Wang,"
418,"Chaoyang Wang,Long Zhao,Shuang Liang,Liqing Zhang,Jinyuan Jia,Yichen Wei,"
419,"Wei Yang,Yu Ji,Haiting Lin,Yang Yang,Sing Bing Kang,Jingyi Yu,"
420,"Naeemullah Khan,Marei Algarni,Anthony Yezzi,Ganesh Sundaramoorthi,"
421,"Ting-Hsuan Chao,Yen-Liang Lin,Yin-Hsi Kuo,Winston H. Hsu,"
422,"Ejaz Ahmed,Michael Jones,Tim K. Marks,"
423,"Mayank Kabra,Alice Robie,Kristin Branson,"
424,"Mehrtash Harandi,Mathieu Salzmann,"
425,"Benjamin Resch,Hendrik P. A. Lensch,Oliver Wang,Marc Pollefeys,Alexander Sorkine-Hornung,"
426,"Xianjie Chen,Alan L. Yuille,"
427,"Davide Modolo,Alexander Vezhnevets,Olga Russakovsky,Vittorio Ferrari,"
428,"Shenlong Wang,Sanja Fidler,Raquel Urtasun,"
429,"Linjie Yang,Ping Luo,Chen Change Loy,Xiaoou Tang,"
430,"Wei Shen,Xinggang Wang,Yan Wang,Xiang Bai,Zhijiang Zhang,"
431,"Jifeng Dai,Kaiming He,Jian Sun,"
432,"Kai Han,Kwan-Yee K. Wong,Miaomiao Liu,"
433,"Ayan Chakrabarti,Ying Xiong,Steven J. Gortler,Todd Zickler,"
434,"Jean-Dominique Favreau,Florent Lafarge,Adrien Bousseau,"
435,"Chun-Hao Huang,Edmond Boyer,Bibiana do Canto Angonese,Nassir Navab,Slobodan Ilic,"
436,"Haichao Zhang,Jianchao Yang,"
437,"Jianming Zhang,Shugao Ma,Mehrnoosh Sameki,Stan Sclaroff,Margrit Betke,Zhe Lin,Xiaohui Shen,Brian Price,Radomir Mech,"
438,"Haoxiang Li,Gang Hua,"
439,"Haifei Huang,Hui Zhang,Yiu-ming Cheung,"
440,"Jan Hosang,Mohamed Omran,Rodrigo Benenson,Bernt Schiele,"
441,"Katerina Fragkiadaki,Pablo Arbelaez,Panna Felsen,Jitendra Malik,"
442,"Afshin Dehghan,Shayan Modiri Assari,Mubarak Shah,"
443,"Mingkui Tan,Qinfeng Shi,Anton van den Hengel,Chunhua Shen,Junbin Gao,Fuyuan Hu,Zhen Zhang,"
444,"Ching-Hui Chen,Vishal M. Patel,Rama Chellappa,"
445,"Mohamed Elgharib,Mohamed Hefeeda,Fredo Durand,William T. Freeman,"
446,"Artem Rozantsev,Vincent Lepetit,Pascal Fua,"
447,"Mi Zhang,Jian Yao,Menghan Xia,Kai Li,Yi Zhang,Yaping Liu,"
448,"David Perra,Rohit Kumar Gupta,Jan-Michael Frahm,"
449,"Daniyar Turmukhambetov,Neill D.F. Campbell,Simon J.D. Prince,Jan Kautz,"
450,"Fatma Guney,Andreas Geiger,"
451,"Yukitoshi Watanabe,Fumihiko Sakaue,Jun Sato,"
452,"Zhiyuan Shi,Timothy M. Hospedales,Tao Xiang,"
453,"Zhengyang Wu,Fuxin Li,Rahul Sukthankar,James M. Rehg,"
454,"Donghoon Lee,Hyunsin Park,Chang D. Yoo,"
455,"Jose C. Rubio,Bjorn Ommer,"
456,"Gunay Dogan,Javier Bernal,Charles R. Hagwood,"
457,"Christian Simon,In Kyu Park,"
458,"Artem Babenko,Victor Lempitsky,"
459,"Bing Shuai,Gang Wang,Zhen Zuo,Bing Wang,Lifan Zhao,"
460,"Yu-Wei Chao,Zhan Wang,Rada Mihalcea,Jia Deng,"
461,"Brian Taylor,Vasiliy Karasev,Stefano Soatto,"
462,"Weixin Li,Nuno Vasconcelos,"
463,"Buyu Liu,Xuming He,"
464,"Tal Hassner,Shai Harel,Eran Paz,Roee Enbar,"
465,"Limin Wang,Yu Qiao,Xiaoou Tang,"
466,"Mrigank Rochan,Yang Wang,"
467,"Gregory Rogez,James S. Supancic III,Deva Ramanan,"
468,"Changpeng Ti,Ruigang Yang,James Davis,Zhigeng Pan,"
469,"Christoph Kading,Alexander Freytag,Erik Rodner,Paul Bodesheim,Joachim Denzler,"
470,"Sergey Zagoruyko,Nikos Komodakis,"
471,"Chenxia Wu,Jiemi Zhang,Silvio Savarese,Ashutosh Saxena,"
472,"Lianli Gao,Jingkuan Song,Feiping Nie,Yan Yan,Nicu Sebe,Heng Tao Shen,"
473,"Gedas Bertasius,Jianbo Shi,Lorenzo Torresani,"
474,"Tejas D. Kulkarni,Pushmeet Kohli,Joshua B. Tenenbaum,Vikash Mansinghka,"
475,"Julien Valentin,Matthias Niessner,Jamie Shotton,Andrew Fitzgibbon,Shahram Izadi,Philip H. S. Torr,"
476,"Yang Song,Weidong Cai,Qing Li,Fan Zhang,David Dagan Feng,Heng Huang,"
477,"Xiaoyang Wang,Qiang Ji,"
478,"Huazhu Fu,Dong Xu,Stephen Lin,Jiang Liu,"
479,"Benjamin Klein,Guy Lev,Gil Sadeh,Lior Wolf,"
480,"Xiaowei Zhou,Spyridon Leonardos,Xiaoyan Hu,Kostas Daniilidis,"
481,"Andelo Martinovic,Jan Knopp,Hayko Riemenschneider,Luc Van Gool,"
482,"Jonathan T. Barron,Andrew Adams,YiChang Shih,Carlos Hernandez,"
483,"Nicola Fioraio,Jonathan Taylor,Andrew Fitzgibbon,Luigi Di Stefano,Shahram Izadi,"
484,"Tae-Hyun Oh,Yasuyuki Matsushita,Yu-Wing Tai,In So Kweon,"
485,"Danda Pani Paudel,Adlane Habed,Cedric Demonceaux,Pascal Vasseur,"
486,"Wei-Zhi Nie,An-An Liu,Zan Gao,Yu-Ting Su,"
487,"Xucong Zhang,Yusuke Sugano,Mario Fritz,Andreas Bulling,"
488,"Jiyoung Jung,Joon-Young Lee,In So Kweon,"
489,"Zhizhong Li,Deli Zhao,Zhouchen Lin,Edward Y. Chang,"
490,"Bing Su,Xiaoqing Ding,Changsong Liu,Ying Wu,"
491,"Ting Zhang,Guo-Jun Qi,Jinhui Tang,Jingdong Wang,"
492,"Baochang Zhang,Alessandro Perina,Vittorio Murino,Alessio Del Bue,"
493,"Ramakrishna Vedantam,C. Lawrence Zitnick,Devi Parikh,"
494,"Tianmin Shu,Dan Xie,Brandon Rothrock,Sinisa Todorovic,Song Chun Zhu,"
495,"Wuyuan Xie,Chengkai Dai,Charlie C. L. Wang,"
496,"Maggie Wigness,Bruce A. Draper,J. Ross Beveridge,"
497,"Salman H. Khan,Xuming He,Mohammed Bennamoun,Ferdous Sohel,Roberto Togneri,"
498,"Shijie Xiao,Wen Li,Dong Xu,Dacheng Tao,"
499,"Chen Li,Kun Zhou,Stephen Lin,"
500,"Hamed Kiani Galoogahi,Terence Sim,Simon Lucey,"
501,"Syed Zulqarnain Gilani,Faisal Shafait,Ajmal Mian,"
502,"Philip Saponaro,Scott Sorensen,Abhishek Kolagunda,Chandra Kambhamettu,"
503,"Jing Shao,Kai Kang,Chen Change Loy,Xiaogang Wang,"
504,"Daniil Kononenko,Victor Lempitsky,"
505,"Bo Xin,Yuan Tian,Yizhou Wang,Wen Gao,"
506,"Heng Yang,Ioannis Patras,"
507,"Joe Yue-Hei Ng,Matthew Hausknecht,Sudheendra Vijayanarasimhan,Oriol Vinyals,Rajat Monga,George Toderici,"
508,"Yukun Zhu,Raquel Urtasun,Ruslan Salakhutdinov,Sanja Fidler,"
509,"Jasper R. R. Uijlings,Vittorio Ferrari,"
510,"Chavdar Papazov,Tim K. Marks,Michael Jones,"
511,"Saurabh Gupta,Pablo Arbelaez,Ross Girshick,Jitendra Malik,"
512,"Jan Reininghaus,Stefan Huber,Ulrich Bauer,Roland Kwitt,"
513,"Lingqiao Liu,Chunhua Shen,Anton van den Hengel,"
514,"Yan Li,Ruiping Wang,Zhiwu Huang,Shiguang Shan,Xilin Chen,"
515,"Yair Poleg,Tavi Halperin,Chetan Arora,Shmuel Peleg,"
516,"Hyun Soo Park,Jianbo Shi,"
517,"Chi Nhan Duong,Khoa Luu,Kha Gia Quach,Tien D. Bui,"
518,"Won Hwa Kim,Barbara B. Bendlin,Moo K. Chung,Sterling C. Johnson,Vikas Singh,"
519,"Ning Zhang,Manohar Paluri,Yaniv Taigman,Rob Fergus,Lubomir Bourdev,"
520,"Daniela Giordano,Francesca Murabito,Simone Palazzo,Concetto Spampinato,"
521,"Bumsub Ham,Minsu Cho,Jean Ponce,"
522,"Genady Paikin,Ayellet Tal,"
523,"Benjamin Klein,Lior Wolf,Yehuda Afek,"
524,"Maryam Jaberi,Marianna Pensky,Hassan Foroosh,"
525,"Clint Solomon Mathialagan,Andrew C. Gallagher,Dhruv Batra,"
526,"Konstantinos Rematas,Basura Fernando,Frank Dellaert,Tinne Tuytelaars,"
527,"Soheil Kolouri,Gustavo K. Rohde,"
528,"Mao Ye,Yu Zhang,Ruigang Yang,Dinesh Manocha,"
529,"Yeqing Li,Chen Chen,Fei Yang,Junzhou Huang,"
530,"Ting Liu,Gang Wang,Qingxiong Yang,"
531,"Chi Li,Austin Reiter,Gregory D. Hager,"
532,"Michael Lam,Janardhan Rao Doppa,Sinisa Todorovic,Thomas G. Dietterich,"
533,"Ke Jiang,Qichao Que,Brian Kulis,"
534,"Lizhi Wang,Zhiwei Xiong,Dahua Gao,Guangming Shi,Wenjun Zeng,Feng Wu,"
535,"Masoud Faraki,Mehrtash T. Harandi,Fatih Porikli,"
536,"Ali Mosleh,Paul Green,Emmanuel Onzon,Isabelle Begin,J.M. Pierre Langlois,"
537,"Ziheng Wang,Qiang Ji,"
538,"Jingjing Xiao,Rustam Stolkin,Ales Leonardis,"
539,"Zhuwen Li,Ping Tan,Robby T. Tan,Danping Zou,Steven Zhiying Zhou,Loong-Fah Cheong,"
540,"Shizhan Zhu,Cheng Li,Chen Change Loy,Xiaoou Tang,"
541,"Tsung-Yi Lin,Yin Cui,Serge Belongie,James Hays,"
542,"Dongyoon Han,Junmo Kim,"
543,"Shugao Ma,Leonid Sigal,Stan Sclaroff,"
544,"Siyu Tang,Bjoern Andres,Miykhaylo Andriluka,Bernt Schiele,"
545,"Xian-Ming Liu,Rongrong Ji,Changhu Wang,Wei Liu,Bineng Zhong,Thomas S. Huang,"
546,"Yanchao Yang,Zhaojin Lu,Ganesh Sundaramoorthi,"
547,"Yan Luo,Yongkang Wong,Qi Zhao,"
548,"Yumin Suh,Kamil Adamczewski,Kyoung Mu Lee,"
549,"Yonglong Tian,Ping Luo,Xiaogang Wang,Xiaoou Tang,"
550,"Dae-Youn Lee,Jae-Young Sim,Chang-Su Kim,"
551,"Jingming Dong,Stefano Soatto,"
552,"Junjie Yan,Yinan Yu,Xiangyu Zhu,Zhen Lei,Stan Z. Li,"
553,"Ching Teo,Cornelia Fermuller,Yiannis Aloimonos,"
554,"Johannes L. Schonberger,Filip Radenovic,Ondrej Chum,Jan-Michael Frahm,"
555,"Felix Heide,Wolfgang Heidrich,Gordon Wetzstein,"
556,"Thalaiyasingam Ajanthan,Richard Hartley,Mathieu Salzmann,Hongdong Li,"
557,"Xinchao Li,Martha Larson,Alan Hanjalic,"
558,"Fayao Liu,Chunhua Shen,Guosheng Lin,"
559,"Xianming Liu,Xiaolin Wu,Jiantao Zhou,Debin Zhao,"
560,"Yale Song,Jordi Vallmitjana,Amanda Stent,Alejandro Jaimes,"
561,"Aravindh Mahendran,Andrea Vedaldi,"
562,"Jia-Bin Huang,Abhishek Singh,Narendra Ahuja,"
563,"Markus Schoeler,Jeremie Papon,Florentin Worgotter,"
564,"Nianyi Li,Bilin Sun,Jingyi Yu,"
565,"Ziyang Ma,Renjie Liao,Xin Tao,Li Xu,Jiaya Jia,Enhua Wu,"
566,"Nir Ben-Zrihem,Lihi Zelnik-Manor,"
567,"Roee Litman,Simon Korman,Alexander Bronstein,Shai Avidan,"
568,"Yonggang Jin,Christos-Savvas Bouganis,"
569,"Yunjin Chen,Wei Yu,Thomas Pock,"
570,"Quynh Nguyen,Antoine Gautier,Matthias Hein,"
571,"Yannick Verdie,Kwang Yi,Pascal Fua,Vincent Lepetit,"
572,"Dihong Gong,Zhifeng Li,Dacheng Tao,Jianzhuang Liu,Xuelong Li,"
573,"Xinlei Chen,Alan Ritter,Abhinav Gupta,Tom Mitchell,"
574,"Zicheng Liao,Kevin Karsch,David Forsyth,"
575,"Qiang Chen,Junshi Huang,Rogerio Feris,Lisa M. Brown,Jian Dong,Shuicheng Yan,"
576,"Haoxiang Li,Zhe Lin,Xiaohui Shen,Jonathan Brandt,Gang Hua,"
577,"Abe Davis,Katherine L. Bouman,Justin G. Chen,Michael Rubinstein,Fredo Durand,William T. Freeman,"
578,"Jian-Fang Hu,Wei-Shi Zheng,Jianhuang Lai,Jianguo Zhang,"
579,"Kaiming He,Jian Sun,"
580,"Xiaofan Zhang,Hai Su,Lin Yang,Shaoting Zhang,"
581,"Ganzhao Yuan,Bernard Ghanem,"
582,"Basura Fernando,Efstratios Gavves,Jose Oramas M.,Amir Ghodrati,Tinne Tuytelaars,"
583,"Chao Ma,Xiaokang Yang,Chongyang Zhang,Ming-Hsuan Yang,"
584,"Anton Milan,Laura Leal-Taixe,Konrad Schindler,Ian Reid,"
585,"Roy Or - El,Guy Rosman,Aaron Wetzler,Ron Kimmel,Alfred M. Bruckstein,"
586,"Yu Zhu,Yanning Zhang,Boyan Bonev,Alan L. Yuille,"
587,"Tae Hyun Kim,Kyoung Mu Lee,"
588,"Epameinondas Antonakos,Joan Alabort-i-Medina,Stefanos Zafeiriou,"
589,"Ryo Yonetani,Kris M. Kitani,Yoichi Sato,"
590,"Guanbin Li,Yizhou Yu,"
591,"Kenichiro Tanaka,Yasuhiro Mukaigawa,Hiroyuki Kubo,Yasuyuki Matsushita,Yasushi Yagi,"
592,"Kwang In Kim,James Tompkin,Hanspeter Pfister,Christian Theobalt,"
593,"David Hall,Pietro Perona,"
594,"Anastasia Pentina,Viktoriia Sharmanska,Christoph H. Lampert,"
595,"Sayed Hossein Khatoonabadi,Nuno Vasconcelos,Ivan V. Bajic,Yufeng Shan,"
596,"Nikolay Savinov,Lubor Ladicky,Christian Hane,Marc Pollefeys,"
597,"Chenglong Li,Liang Lin,Wangmeng Zuo,Shuicheng Yan,Jin Tang,"
598,"Ioannis Gkioulekas,Bruce Walter,Edward H. Adelson,Kavita Bala,Todd Zickler,"
599,"Visesh Chari,Simon Lacoste-Julien,Ivan Laptev,Josef Sivic,"
600,"Jonathan Krause,Hailin Jin,Jianchao Yang,Li Fei-Fei,"
601,"Sungjoon Choi,Qian-Yi Zhou,Vladlen Koltun,"
