,0
328,"Ying Tai,Jian Yang,Xiaoming Liu,"
329,"Fei Wang,Mengqing Jiang,Chen Qian,Shuo Yang,Cheng Li,Honggang Zhang,Xiaogang Wang,Xiaoou Tang,"
330,"Youngjae Yu,Hyungjin Ko,Jongwook Choi,Gunhee Kim,"
331,"Elyor Kodirov,Tao Xiang,Shaogang Gong,"
332,"Roy J. Jevnisek,Shai Avidan,"
333,"Xiaoxiao Li,Ziwei Liu,Ping Luo,Chen Change Loy,Xiaoou Tang,"
334,"Qibin Hou,Ming-Ming Cheng,Xiaowei Hu,Ali Borji,Zhuowen Tu,Philip H. S. Torr,"
335,"Shanshan Zhang,Rodrigo Benenson,Bernt Schiele,"
336,"Anoop Cherian,Basura Fernando,Mehrtash Harandi,Stephen Gould,"
337,"Qing-Yuan Jiang,Wu-Jun Li,"
338,"Luping Zhou,Lei Wang,Jianjia Zhang,Yinghuan Shi,Yang Gao,"
339,"Christian Bailer,Kiran Varanasi,Didier Stricker,"
340,"Thomas Schops,Johannes L. Schonberger,Silvano Galliani,Torsten Sattler,Konrad Schindler,Marc Pollefeys,Andreas Geiger,"
341,"Zhiwei Xiong,Lizhi Wang,Huiqun Li,Dong Liu,Feng Wu,"
342,"Yanan Li,Donghui Wang,Huanhang Hu,Yuetan Lin,Yueting Zhuang,"
343,"Qiuhong Ke,Mohammed Bennamoun,Senjian An,Ferdous Sohel,Farid Boussaid,"
344,"Thalaiyasingam Ajanthan,Alban Desmaison,Rudy Bunel,Mathieu Salzmann,Philip H. S. Torr,M. Pawan Kumar,"
345,"Haoliang Sun,Xiantong Zhen,Yuanjie Zheng,Gongping Yang,Yilong Yin,Shuo Li,"
346,"Jiangjing Lv,Xiaohu Shao,Junliang Xing,Cheng Cheng,Xi Zhou,"
347,"Matthias Vestner,Roee Litman,Emanuele Rodola,Alex Bronstein,Daniel Cremers,"
348,"Abed Malti,Cedric Herzet,"
349,"Irene Kaltenmark,Benjamin Charlier,Nicolas Charon,"
350,"Bohyung Han,Jack Sim,Hartwig Adam,"
351,"Rahaf Aljundi,Punarjay Chakravarty,Tinne Tuytelaars,"
352,"Amlan Kar,Nishant Rai,Karan Sikka,Gaurav Sharma,"
353,"Pavel Tokmakov,Karteek Alahari,Cordelia Schmid,"
354,"Chong You,Daniel P. Robinson,Rene Vidal,"
355,"Robert Walecki,Ognjen (Oggi) Rudovic,Vladimir Pavlovic,Bjoern Schuller,Maja Pantic,"
356,"Tong Xiao,Shuang Li,Bochao Wang,Liang Lin,Xiaogang Wang,"
357,"Anil Armagan,Martin Hirzer,Peter M. Roth,Vincent Lepetit,"
358,"Gregory Rogez,Philippe Weinzaepfel,Cordelia Schmid,"
359,"Yeong Jun Koh,Chang-Su Kim,"
360,"Hou-Ning Hu,Yen-Chen Lin,Ming-Yu Liu,Hsien-Tzu Cheng,Yung-Ju Chang,Min Sun,"
361,"Zhiyuan Shi,Tae-Kyun Kim,"
362,"Yue Wu,Chao Gou,Qiang Ji,"
363,"Qianru Sun,Bernt Schiele,Mario Fritz,"
364,"Hongteng Xu,Junchi Yan,Nils Persson,Weiyao Lin,Hongyuan Zha,"
365,"Eunbyung Park,Jimei Yang,Ersin Yumer,Duygu Ceylan,Alexander C. Berg,"
366,"Meiguang Jin,Stefan Roth,Paolo Favaro,"
367,"Dafang He,Xiao Yang,Chen Liang,Zihan Zhou,Alexander G. Ororbi II,Daniel Kifer,C. Lee Giles,"
368,"Anirban Roy,Sinisa Todorovic,"
369,"Siyu Tang,Mykhaylo Andriluka,Bjoern Andres,Bernt Schiele,"
370,"Sathya N. Ravi,Yunyang Xiong,Lopamudra Mukherjee,Vikas Singh,"
371,"Jaewon Kim,Ilya Reshetouski,Abhijeet Ghosh,"
372,"Won Hwa Kim,Mona Jalal,Seongjae Hwang,Sterling C. Johnson,Vikas Singh,"
373,"Gernot Riegler,Ali Osman Ulusoy,Andreas Geiger,"
374,"Stamatios Lefkimmiatis,"
375,"Joel Janai,Fatma Guney,Jonas Wulff,Michael J. Black,Andreas Geiger,"
376,"Yicong Tian,Chen Chen,Mubarak Shah,"
377,"Yuncheng Li,Yale Song,Jiebo Luo,"
378,"Bin Jin,Maria V. Ortiz Segovia,Sabine Susstrunk,"
379,"Basura Fernando,Hakan Bilen,Efstratios Gavves,Stephen Gould,"
380,"Haichen Shen,Seungyeop Han,Matthai Philipose,Arvind Krishnamurthy,"
381,"Hiroyuki Kayaba,Yuji Kokumai,"
382,"Suyog Dutt Jain,Bo Xiong,Kristen Grauman,"
383,"YoungJoon Yoo,Sangdoo Yun,Hyung Jin Chang,Yiannis Demiris,Jin Young Choi,"
384,"Zehuan Yuan,Jonathan C. Stroud,Tong Lu,Jia Deng,"
385,"Martin Simonovsky,Nikos Komodakis,"
386,"Forrester Cole,David Belanger,Dilip Krishnan,Aaron Sarna,Inbar Mosseri,William T. Freeman,"
387,"Xishan Zhang,Ke Gao,Yongdong Zhang,Dongming Zhang,Jintao Li,Qi Tian,"
388,"Konstantinos Bousmalis,Nathan Silberman,David Dohan,Dumitru Erhan,Dilip Krishnan,"
389,"Tatsuya Yokota,Hidekata Hontani,"
390,"Sanping Zhou,Jinjun Wang,Jiayun Wang,Yihong Gong,Nanning Zheng,"
391,"Md Amirul Islam,Mrigank Rochan,Neil D. B. Bruce,Yang Wang,"
392,"Xin Yu,Fatih Porikli,"
393,"Shuhang Gu,Wangmeng Zuo,Shi Guo,Yunjin Chen,Chongyu Chen,Lei Zhang,"
394,"Evangelos Kalogerakis,Melinos Averkiou,Subhransu Maji,Siddhartha Chaudhuri,"
395,"Yi-Hsuan Tsai,Xiaohui Shen,Zhe Lin,Kalyan Sunkavalli,Xin Lu,Ming-Hsuan Yang,"
396,"Xing Xu,Fumin Shen,Yang Yang,Dongxiang Zhang,Heng Tao Shen,Jingkuan Song,"
397,"Seyed Morteza Safdarnejad,Xiaoming Liu,"
398,"Jiawei Zhang,Jinshan Pan,Wei-Sheng Lai,Rynson W. H. Lau,Ming-Hsuan Yang,"
399,"Bo Chen,Pietro Perona,"
400,"Qingan Yan,Long Yang,Ling Zhang,Chunxia Xiao,"
401,"Samitha Herath,Mehrtash Harandi,Fatih Porikli,"
402,"Xueyang Fu,Jiabin Huang,Delu Zeng,Yue Huang,Xinghao Ding,John Paisley,"
403,"Wei Zhang,Xiaochun Cao,Rui Wang,Yuanfang Guo,Zhineng Chen,"
404,"Jiaxin Chen,Yunhong Wang,Jie Qin,Li Liu,Ling Shao,"
405,"Seungjun Nah,Tae Hyun Kim,Kyoung Mu Lee,"
406,"Yupei Wang,Xin Zhao,Kaiqi Huang,"
407,"Haomiao Liu,Ruiping Wang,Shiguang Shan,Xilin Chen,"
408,"Yijun Li,Sifei Liu,Jimei Yang,Ming-Hsuan Yang,"
409,"Yijun Li,Chen Fang,Jimei Yang,Zhaowen Wang,Xin Lu,Ming-Hsuan Yang,"
410,"Kai Zhang,Wangmeng Zuo,Shuhang Gu,Lei Zhang,"
411,"Tatsunori Taniai,Sudipta N. Sinha,Yoichi Sato,"
412,"Rodrigo Santa Cruz,Basura Fernando,Anoop Cherian,Stephen Gould,"
413,"Pratul P. Srinivasan,Ren Ng,Ravi Ramamoorthi,"
414,"Mihoko Shimano,Hiroki Okawa,Yuta Asano,Ryoma Bise,Ko Nishino,Imari Sato,"
415,"Hao Jiang,Kristen Grauman,"
416,"Leon A. Gatys,Alexander S. Ecker,Matthias Bethge,Aaron Hertzmann,Eli Shechtman,"
417,"Yang Chen,Yong-Jin Liu,Yu-Kun Lai,"
418,"Yanyang Yan,Wenqi Ren,Yuanfang Guo,Rui Wang,Xiaochun Cao,"
419,"Peisong Wang,Jian Cheng,"
420,"Mengmeng Wang,Yong Liu,Zeyi Huang,"
421,"Wei Shen,Rujie Liu,"
422,"Tsuyoshi Takatani,Takahito Aoto,Yasuhiro Mukaigawa,"
423,"Zhi-Qi Cheng,Xiao Wu,Yang Liu,Xian-Sheng Hua,"
424,"Tai-Xiang Jiang,Ting-Zhu Huang,Xi-Le Zhao,Liang-Jian Deng,Yao Wang,"
425,"Liangqiong Qu,Jiandong Tian,Shengfeng He,Yandong Tang,Rynson W. H. Lau,"
426,"Devraj Mandal,Kunal N. Chaudhury,Soma Biswas,"
427,"Yuanming Hu,Baoyuan Wang,Stephen Lin,"
428,"Nazim Haouchine,Stephane Cotin,"
429,"Jayakorn Vongkulbhisal,Fernando De la Torre,Joao P. Costeira,"
430,"Leonid Karlinsky,Joseph Shtok,Yochay Tzur,Asaf Tzadok,"
431,"Ya-Fang Shih,Yang-Ming Yeh,Yen-Yu Lin,Ming-Fang Weng,Yi-Chang Lu,Yung-Yu Chuang,"
432,"Junho Yim,Donggyu Joo,Jihoon Bae,Junmo Kim,"
433,"Changqun Xia,Jia Li,Xiaowu Chen,Anlin Zheng,Yu Zhang,"
434,"Tobias Pohlen,Alexander Hermans,Markus Mathias,Bastian Leibe,"
435,"Anurag Ranjan,Michael J. Black,"
436,"Junwu Weng,Chaoqun Weng,Junsong Yuan,"
437,"JiaWang Bian,Wen-Yan Lin,Yasuyuki Matsushita,Sai-Kit Yeung,Tan-Dat Nguyen,Ming-Ming Cheng,"
438,"Chao Zhang,Sergi Pujades,Michael J. Black,Gerard Pons-Moll,"
439,"Yunho Jeon,Junmo Kim,"
440,"Weihong Ren,Jiandong Tian,Zhi Han,Antoni Chan,Yandong Tang,"
441,"Jie Song,Limin Wang,Luc Van Gool,Otmar Hilliges,"
442,"Lluis Gomez,Yash Patel,Marcal Rusinol,Dimosthenis Karatzas,C. V. Jawahar,"
443,"Naeemullah Khan,Byung-Woo Hong,Anthony Yezzi,Ganesh Sundaramoorthi,"
444,"Dong Lao,Ganesh Sundaramoorthi,"
445,"Yi Chang,Luxin Yan,Sheng Zhong,"
446,"Yiling Wu,Shuhui Wang,Qingming Huang,"
447,"Changqing Zhang,Qinghua Hu,Huazhu Fu,Pengfei Zhu,Xiaochun Cao,"
448,"Michel Antunes,Joao P. Barreto,Djamila Aouada,Bjorn Ottersten,"
449,"Oscar Koller,Sepehr Zargaran,Hermann Ney,"
450,"Yinpeng Dong,Hang Su,Jun Zhu,Bo Zhang,"
451,"Timur Bagautdinov,Alexandre Alahi,Francois Fleuret,Pascal Fua,Silvio Savarese,"
452,"Limin Wang,Yuanjun Xiong,Dahua Lin,Luc Van Gool,"
453,"Tianzhu Zhang,Changsheng Xu,Ming-Hsuan Yang,"
454,"Kui Jia,Dacheng Tao,Shenghua Gao,Xiangmin Xu,"
455,"Chao Peng,Xiangyu Zhang,Gang Yu,Guiming Luo,Jian Sun,"
456,"Jiaolong Yang,Peiran Ren,Dongqing Zhang,Dong Chen,Fang Wen,Hongdong Li,Gang Hua,"
457,"Mengmi Zhang,Keng Teck Ma,Joo Hwee Lim,Qi Zhao,Jiashi Feng,"
458,"Liyuan Pan,Yuchao Dai,Miaomiao Liu,Fatih Porikli,"
459,"Santhosh K. Ramakrishnan,Ambar Pal,Gaurav Sharma,Anurag Mittal,"
460,"Bo Jiang,Jin Tang,Chris Ding,Bin Luo,"
461,"Seong Joon Oh,Rodrigo Benenson,Anna Khoreva,Zeynep Akata,Mario Fritz,Bernt Schiele,"
462,"Yufan Liu,Songyang Zhang,Mai Xu,Xuming He,"
463,"Dingwen Zhang,Le Yang,Deyu Meng,Dong Xu,Junwei Han,"
464,"Jianlong Fu,Heliang Zheng,Tao Mei,"
465,"Subeesh Vasu,A. N. Rajagopalan,"
466,"Tommaso Cavallari,Stuart Golodetz,Nicholas A. Lord,Julien Valentin,Luigi Di Stefano,Philip H. S. Torr,"
467,"Anh Nguyen,Jeff Clune,Yoshua Bengio,Alexey Dosovitskiy,Jason Yosinski,"
468,"Piotr Koniusz,Yusuf Tas,Fatih Porikli,"
469,"Lu Sheng,Jianfei Cai,Tat-Jen Cham,Vladimir Pavlovic,King Ngi Ngan,"
470,"Nikolaos Arvanitopoulos,Radhakrishna Achanta,Sabine Susstrunk,"
471,"Jan Hosang,Rodrigo Benenson,Bernt Schiele,"
472,"Hao Guan,William A. P. Smith,"
473,"Nour Karessli,Zeynep Akata,Bernt Schiele,Andreas Bulling,"
474,"Shuang Ma,Jing Liu,Chang Wen Chen,"
475,"Federico Camposeco,Torsten Sattler,Andrea Cohen,Andreas Geiger,Marc Pollefeys,"
476,"Gad Cohen,Daphna Weinshall,"
477,"Shay Zweig,Lior Wolf,"
478,"Dingwen Zhang,Junwei Han,Yang Yang,Dong Huang,"
479,"Yongqin Xian,Bernt Schiele,Zeynep Akata,"
480,"Mengjiao Wang,Yannis Panagakis,Patrick Snape,Stefanos Zafeiriou,"
481,"Aviv Eisenschtat,Lior Wolf,"
482,"Maggie Wigness,John G. Rogers III,"
483,"Seyed A. Esmaeili,Bharat Singh,Larry S. Davis,"
484,"Gil Elbaz,Tamar Avraham,Anath Fischer,"
485,"Amit Shaked,Lior Wolf,"
486,"Radhakrishna Achanta,Sabine Susstrunk,"
487,"Guido Borghi,Marco Venturelli,Roberto Vezzani,Rita Cucchiara,"
488,"Jonas Wulff,Laura Sevilla-Lara,Michael J. Black,"
489,"Christian Ledig,Lucas Theis,Ferenc Huszar,Jose Caballero,Andrew Cunningham,Alejandro Acosta,Andrew Aitken,Alykhan Tejani,Johannes Totz,Zehan Wang,Wenzhe Shi,"
490,"Ondrej Miksik,Juan-Manuel Perez-Rua,Philip H. S. Torr,Patrick Perez,"
491,"Gao Huang,Zhuang Liu,Laurens van der Maaten,Kilian Q. Weinberger,"
492,"Dongfei Yu,Jianlong Fu,Tao Mei,Yong Rui,"
493,"Long Mai,Hailin Jin,Zhe Lin,Chen Fang,Jonathan Brandt,Feng Liu,"
494,"Christoph Feichtenhofer,Axel Pinz,Richard P. Wildes,"
495,"Zhipeng Mo,Boxin Shi,Sai-Kit Yeung,Yasuyuki Matsushita,"
496,"Zhen Zhou,Yan Huang,Wei Wang,Liang Wang,Tieniu Tan,"
497,"Cesar Roberto de Souza,Adrien Gaidon,Yohann Cabon,Antonio Manuel Lopez,"
498,"Christoph Feichtenhofer,Axel Pinz,Richard P. Wildes,"
499,"Jose Caballero,Christian Ledig,Andrew Aitken,Alejandro Acosta,Johannes Totz,Zehan Wang,Wenzhe Shi,"
500,"Aidean Sharghi,Jacob S. Laurel,Boqing Gong,"
501,"Soumyadip Sengupta,Tal Amir,Meirav Galun,Tom Goldstein,David W. Jacobs,Amit Singer,Ronen Basri,"
502,"Jongwon Choi,Hyung Jin Chang,Sangdoo Yun,Tobias Fischer,Yiannis Demiris,Jin Young Choi,"
503,"Stephane Lathuiliere,Remi Juge,Pablo Mesejo,Rafael Munoz-Salinas,Radu Horaud,"
504,"Endri Dibra,Himanshu Jain,Cengiz Oztireli,Remo Ziegler,Markus Gross,"
505,"Yang He,Wei-Chen Chiu,Margret Keuper,Mario Fritz,"
506,"Cenek Albl,Zuzana Kukelova,Andrew Fitzgibbon,Jan Heller,Matej Smid,Tomas Pajdla,"
507,"Chen Kong,Chen-Hsuan Lin,Simon Lucey,"
508,"Shanxin Yuan,Qi Ye,Bjorn Stenger,Siddhant Jain,Tae-Kyun Kim,"
509,"Ganzhao Yuan,Wei-Shi Zheng,Bernard Ghanem,"
510,"Marjan Shahpaski,Luis Ricardo Sapaico,Gaspard Chevassus,Sabine Susstrunk,"
511,"Yuqian Zhang,Yenson Lau,Han-wen Kuo,Sky Cheung,Abhay Pasupathy,John Wright,"
512,"George Papandreou,Tyler Zhu,Nori Kanazawa,Alexander Toshev,Jonathan Tompson,Chris Bregler,Kevin Murphy,"
513,"Zuzana Kukelova,Joe Kileel,Bernd Sturmfels,Tomas Pajdla,"
514,"Lena Gorelick,Yuri Boykov,Olga Veksler,"
515,"Derya Akkaynak,Tali Treibitz,Tom Shlesinger,Yossi Loya,Raz Tamir,David Iluz,"
516,"Pablo Speciale,Danda Pani Paudel,Martin R. Oswald,Till Kroeger,Luc Van Gool,Marc Pollefeys,"
517,"Tal Schuster,Lior Wolf,David Gadot,"
518,"Jesus Briales,Javier Gonzalez-Jimenez,"
519,"Shuangfei Zhai,Hui Wu,Abhishek Kumar,Yu Cheng,Yongxi Lu,Zhongfei Zhang,Rogerio Feris,"
520,"Anna Rohrbach,Marcus Rohrbach,Siyu Tang,Seong Joon Oh,Bernt Schiele,"
521,"Fujun Luan,Sylvain Paris,Eli Shechtman,Kavita Bala,"
522,"Aniruddha Kembhavi,Minjoon Seo,Dustin Schwenk,Jonghyun Choi,Ali Farhadi,Hannaneh Hajishirzi,"
523,"Alexander Kirillov,Evgeny Levinkov,Bjoern Andres,Bogdan Savchynskyy,Carsten Rother,"
524,"Hemanth Venkateswara,Jose Eusebio,Shayok Chakraborty,Sethuraman Panchanathan,"
525,"Daniel E. Worrall,Stephan J. Garbin,Daniyar Turmukhambetov,Gabriel J. Brostow,"
526,"Benjamin Ummenhofer,Huizhong Zhou,Jonas Uhrig,Nikolaus Mayer,Eddy Ilg,Alexey Dosovitskiy,Thomas Brox,"
527,"Donald G. Dansereau,Glenn Schuster,Joseph Ford,Gordon Wetzstein,"
528,"Austin Stone,Huayan Wang,Michael Stark,Yi Liu,D. Scott Phoenix,Dileep George,"
529,"Jin Xie,Guoxian Dai,Fan Zhu,Yi Fang,"
530,"Xun Huang,Yixuan Li,Omid Poursaeed,John Hopcroft,Serge Belongie,"
531,"Can Chen,Scott McCloskey,Jingyi Yu,"
532,"Ryusuke Sagawa,Yutaka Satoh,"
533,"Edouard Oyallon,"
534,"Federico Monti,Davide Boscaini,Jonathan Masci,Emanuele Rodola,Jan Svoboda,Michael M. Bronstein,"
535,"Chenyou Fan,Jangwon Lee,Mingze Xu,Krishna Kumar Singh,Yong Jae Lee,David J. Crandall,Michael S. Ryoo,"
536,"Hamid Izadinia,Qi Shan,Steven M. Seitz,"
537,"Shunsuke Saito,Lingyu Wei,Liwen Hu,Koki Nagano,Hao Li,"
538,"Serena Yeung,Vignesh Ramanathan,Olga Russakovsky,Liyue Shen,Greg Mori,Li Fei-Fei,"
539,"Anh Tuan Tran,Tal Hassner,Iacopo Masi,Gerard Medioni,"
540,"Vassileios Balntas,Karel Lenc,Andrea Vedaldi,Krystian Mikolajczyk,"
541,"Shixing Chen,Caojin Zhang,Ming Dong,Jialiang Le,Mike Rao,"
542,"Samarth Brahmbhatt,James Hays,"
543,"Denys Rozumnyi,Jan Kotera,Filip Sroubek,Lukas Novotny,Jiri Matas,"
544,"Namdar Homayounfar,Sanja Fidler,Raquel Urtasun,"
545,"Min Bai,Raquel Urtasun,"
546,"Lluis Castrejon,Kaustav Kundu,Raquel Urtasun,Sanja Fidler,"
547,"Xin Wang,Geoffrey Oxholm,Da Zhang,Yuan-Fang Wang,"
548,"Spyros Gidaris,Nikos Komodakis,"
549,"Qiong Wang,Junbin Gao,Hong Li,"
550,"Christos Sagonas,Yannis Panagakis,Alina Leidinger,Stefanos Zafeiriou,"
551,"David Novotny,Diane Larlus,Andrea Vedaldi,"
552,"Yinda Zhang,Shuran Song,Ersin Yumer,Manolis Savva,Joon-Young Lee,Hailin Jin,Thomas Funkhouser,"
553,"Esteban Real,Jonathon Shlens,Stefano Mazzocchi,Xin Pan,Vincent Vanhoucke,"
554,"George Toderici,Damien Vincent,Nick Johnston,Sung Jin Hwang,David Minnen,Joel Shor,Michele Covell,"
555,"Xiao Yang,Ersin Yumer,Paul Asente,Mike Kraley,Daniel Kifer,C. Lee Giles,"
556,"Longquan Dai,Mengke Yuan,Zechao Li,Xiaopeng Zhang,Jinhui Tang,"
557,"Yongxi Lu,Abhishek Kumar,Shuangfei Zhai,Yu Cheng,Tara Javidi,Rogerio Feris,"
558,"Renwei Dian,Leyuan Fang,Shutao Li,"
559,"Dan Xu,Elisa Ricci,Wanli Ouyang,Xiaogang Wang,Nicu Sebe,"
560,"Dan Xu,Wanli Ouyang,Elisa Ricci,Xiaogang Wang,Nicu Sebe,"
561,"Binghui Chen,Weihong Deng,Junping Du,"
562,"Hyun Oh Song,Stefanie Jegelka,Vivek Rathod,Kevin Murphy,"
563,"Alex Zihao Zhu,Nikolay Atanasov,Kostas Daniilidis,"
564,"Patsorn Sangkloy,Jingwan Lu,Chen Fang,Fisher Yu,James Hays,"
565,"Danfei Xu,Yuke Zhu,Christopher B. Choy,Li Fei-Fei,"
566,"Jimmy Ren,Xiaohao Chen,Jianbo Liu,Wenxiu Sun,Jiahao Pang,Qiong Yan,Yu-Wing Tai,Li Xu,"
567,"Wei Zhuo,Mathieu Salzmann,Xuming He,Miaomiao Liu,"
568,"Byeong-Ju Han,Jae-Young Sim,"
569,"Xitong Yang,Palghat Ramesh,Radha Chitta,Sriganesh Madhvanath,Edgar A. Bernal,Jiebo Luo,"
570,"Eunhyeok Park,Junwhan Ahn,Sungjoo Yoo,"
571,"Chi Li,M. Zeeshan Zia,Quoc-Huy Tran,Xiang Yu,Gregory D. Hager,Manmohan Chandraker,"
572,"Yang Du,Chunfeng Yuan,Bing Li,Weiming Hu,Stephen Maybank,"
573,"Raymond A. Yeh,Chen Chen,Teck Yian Lim,Alexander G. Schwing,Mark Hasegawa-Johnson,Minh N. Do,"
574,"Xuejian Rong,Chucai Yi,Yingli Tian,"
575,"Harm de Vries,Florian Strub,Sarath Chandar,Olivier Pietquin,Hugo Larochelle,Aaron Courville,"
576,"Feng Zhu,Hongsheng Li,Wanli Ouyang,Nenghai Yu,Xiaogang Wang,"
577,"Tianmin Shu,Sinisa Todorovic,Song-Chun Zhu,"
578,"Hanwang Zhang,Zawlin Kyaw,Shih-Fu Chang,Tat-Seng Chua,"
579,"Zhixin Shu,Ersin Yumer,Sunil Hadap,Kalyan Sunkavalli,Eli Shechtman,Dimitris Samaras,"
580,"Xinyu Zhou,Cong Yao,He Wen,Yuzhi Wang,Shuchang Zhou,Weiran He,Jiajun Liang,"
581,"Abrar H. Abdulnabi,Bing Shuai,Stefan Winkler,Gang Wang,"
582,"Zhengqin Li,Zexiang Xu,Ravi Ramamoorthi,Manmohan Chandraker,"
583,"Wenzhen Yuan,Shaoxiong Wang,Siyuan Dong,Edward Adelson,"
584,"Le Zhang,Jagannadan Varadarajan,Ponnuthurai Nagaratnam Suganthan,Narendra Ahuja,Pierre Moulin,"
585,"Wen Wang,Ruiping Wang,Shiguang Shan,Xilin Chen,"
586,"Venkataraman Santhanam,Vlad I. Morariu,Larry S. Davis,"
587,"Jeany Son,Mooyeol Baek,Minsu Cho,Bohyung Han,"
588,"Zhe Gan,Chuang Gan,Xiaodong He,Yunchen Pu,Kenneth Tran,Jianfeng Gao,Lawrence Carin,Li Deng,"
589,"Mohamed Elhoseiny,Yizhe Zhu,Han Zhang,Ahmed Elgammal,"
590,"Lei Zhu,Chi-Wing Fu,Michael S. Brown,Pheng-Ann Heng,"
591,"Long Chen,Hanwang Zhang,Jun Xiao,Liqiang Nie,Jian Shao,Wei Liu,Tat-Seng Chua,"
592,"Chunpeng Wu,Wei Wen,Tariq Afzal,Yongmei Zhang,Yiran Chen,Hai (Helen) Li,"
593,"Ji Zhang,Mohamed Elhoseiny,Scott Cohen,Walter Chang,Ahmed Elgammal,"
594,"Tien-Ju Yang,Yu-Hsin Chen,Vivienne Sze,"
595,"Zeeshan Hayder,Xuming He,Mathieu Salzmann,"
596,"Yasushi Makihara,Atsuyuki Suzuki,Daigo Muramatsu,Xiang Li,Yasushi Yagi,"
597,"Jin Sun,David W. Jacobs,"
598,"Kazuma Sasaki,Satoshi Iizuka,Edgar Simo-Serra,Hiroshi Ishikawa,"
599,"Zheng Shou,Jonathan Chan,Alireza Zareian,Kazuyuki Miyazawa,Shih-Fu Chang,"
600,"Deepak Babu Sam,Shiv Surya,R. Venkatesh Babu,"
601,"Subhashini Venugopalan,Lisa Anne Hendricks,Marcus Rohrbach,Raymond Mooney,Trevor Darrell,Kate Saenko,"
602,"Zhuo Deng,Longin Jan Latecki,"
603,"Ji Lin,Liangliang Ren,Jiwen Lu,Jianjiang Feng,Jie Zhou,"
604,"Bryan A. Plummer,Matthew Brown,Svetlana Lazebnik,"
605,"Yu Liu,Junjie Yan,Wanli Ouyang,"
606,"S. Alireza Golestaneh,Lina J. Karam,"
607,"Zhifei Zhang,Yang Song,Hairong Qi,"
608,"Daiki Ikami,Toshihiko Yamasaki,Kiyoharu Aizawa,"
609,"Angela Dai,Angel X. Chang,Manolis Savva,Maciej Halber,Thomas Funkhouser,Matthias Niessner,"
610,"Xuanyi Dong,Junshi Huang,Yi Yang,Shuicheng Yan,"
611,"Won-Dong Jang,Chang-Su Kim,"
612,"Guangrun Wang,Ping Luo,Liang Lin,Xiaogang Wang,"
613,"Angela Dai,Charles Ruizhongtai Qi,Matthias Niessner,"
614,"Jawadul H. Bappy,Sujoy Paul,Ertem Tuncel,Amit K. Roy-Chowdhury,"
615,"M. Ehsan Abbasnejad,Anthony Dick,Anton van den Hengel,"
616,"Shanghang Zhang,Guanhang Wu,Joao P. Costeira,Jose M. F. Moura,"
617,"Pengfei Dou,Shishir K. Shah,Ioannis A. Kakadiaris,"
618,"Zhaowei Cai,Xiaodong He,Jian Sun,Nuno Vasconcelos,"
619,"Dongyoon Han,Jiwhan Kim,Junmo Kim,"
620,"Tao Kong,Fuchun Sun,Anbang Yao,Huaping Liu,Ming Lu,Yurong Chen,"
621,"Fanyi Xiao,Leonid Sigal,Yong Jae Lee,"
622,"Yiwen Guo,Anbang Yao,Hao Zhao,Yurong Chen,"
623,"Zhiding Yu,Chen Feng,Ming-Yu Liu,Srikumar Ramalingam,"
624,"Alex Kendall,Roberto Cipolla,"
625,"Yandong Guo,Cheng Lu,Jan P. Allebach,Charles A. Bouman,"
626,"Xiangteng He,Yuxin Peng,"
627,"Daniel Barath,Tekla Toth,Levente Hajder,"
628,"Evgeny Levinkov,Jonas Uhrig,Siyu Tang,Mohamed Omran,Eldar Insafutdinov,Alexander Kirillov,Carsten Rother,Thomas Brox,Bernt Schiele,Bjoern Andres,"
629,"Hao Jiang,Kristen Grauman,"
630,"Artem Rozantsev,Sudipta N. Sinha,Debadeepta Dey,Pascal Fua,"
631,"Ayan Sinha,Asim Unmesh,Qixing Huang,Karthik Ramani,"
632,"Christoph Lassner,Javier Romero,Martin Kiefel,Federica Bogo,Michael J. Black,Peter V. Gehler,"
633,"Pedro Morgado,Nuno Vasconcelos,"
634,"Yawen Huang,Ling Shao,Alejandro F. Frangi,"
635,"Xavier Alameda-Pineda,Andrea Pilzer,Dan Xu,Nicu Sebe,Elisa Ricci,"
636,"Takuhiro Kaneko,Kaoru Hiramatsu,Kunio Kashino,"
637,"Zhiwu Huang,Chengde Wan,Thomas Probst,Luc Van Gool,"
638,"Michael Schober,Amit Adam,Omer Yair,Shai Mazor,Sebastian Nowozin,"
639,"Bin Wang,Yongsheng Gao,Changming Sun,Michael Blumenstein,John La Salle,"
640,"Iasonas Kokkinos,"
641,"Weilong Peng,Zhiyong Feng,Chao Xu,Yong Su,"
642,"Ignacio Rocco,Relja Arandjelovic,Josef Sivic,"
643,"Judith Butepage,Michael J. Black,Danica Kragic,Hedvig Kjellstrom,"
644,"Spyridon Thermos,Georgios Th. Papadopoulos,Petros Daras,Gerasimos Potamianos,"
645,"Di Xie,Jiang Xiong,Shiliang Pu,"
646,"Zekun Hao,Yu Liu,Hongwei Qin,Junjie Yan,Xiu Li,Xiaolin Hu,"
647,"Rudrasis Chakraborty,Soren Hauberg,Baba C. Vemuri,"
648,"Koteswar Rao Jerripothula,Jianfei Cai,Jiangbo Lu,Junsong Yuan,"
649,"Artem Babenko,Victor Lempitsky,"
650,"Vijay Kumar,Anoop Namboodiri,Manohar Paluri,C. V. Jawahar,"
651,"Federica Bogo,Javier Romero,Gerard Pons-Moll,Michael J. Black,"
652,"Keisuke Tateno,Federico Tombari,Iro Laina,Nassir Navab,"
